minutes,fga,fg3a,fta,fgm,fg3m,ftm,reb,oreb,dreb,ast,stl,blk,tov,pts,game_num,game_type,matchup_type,player_id
40.69443315108899,31.268094962362476,8,8.0,19,3,7,15.802469135802468,3,12.802469135802468,9.0,0.0,1.0,10.0,48,201,hot,normal,Kevin Durant
30.663112660205176,21.0,3,15.78178275694106,7,2,14,15.802469135802468,1,14.802469135802468,8.0,0.0,0.0,1.0,30,202,cold,normal,Kevin Durant
36.691247581163694,21.0,4,12.0,11,2,12,11.0,2,9.0,9.0,0.0,0.0,5.0,36,203,passive,easy,Kevin Durant
35.18754802992486,26.0,6,6.0,10,2,5,4.0,1,3.0,3.0,0.0,1.0,3.0,27,204,hot,easy,Kevin Durant
36.59606207050368,18.0,8,0.0,12,7,0,5.0,1,4.0,3.0,4.0,2.0,0.0,31,205,hot,normal,Kevin Durant
39.28396445877003,23.0,8,4.0,15,6,4,5.0,2,3.0,10.0,0.0,3.0,8.0,40,206,average,normal,Kevin Durant
36.80843300620796,12.0,5,6.0,4,2,5,15.802469135802468,2,13.802469135802468,10.0,0.0,1.0,9.0,15,207,passive,normal,Kevin Durant
37.94966223815938,12.0,5,6.0,4,2,6,10.0,4,6.0,3.0,3.0,3.0,1.0,16,208,average,normal,Kevin Durant
38.70316284738067,29.0,6,15.78178275694106,21,2,15,7.0,0,7.0,8.0,0.0,1.0,5.0,59,209,average,normal,Kevin Durant
32.337568594367966,13.0,5,4.0,10,1,4,15.802469135802468,5,10.802469135802468,3.0,1.0,2.0,5.0,25,210,hot,normal,Kevin Durant
36.01418796897982,12.0,5,4.0,2,1,4,5.0,1,4.0,2.0,2.0,1.0,5.0,9,211,passive,normal,Kevin Durant
32.06644380005136,26.0,1,14.0,19,0,13,4.0,0,4.0,6.0,1.0,2.0,4.0,51,212,hot,normal,Kevin Durant
33.69313209633595,7.0,3,1.0,5,0,1,6.0,1,5.0,2.0,4.0,0.0,9.0,11,213,cold,tough,Kevin Durant
34.95932398812315,24.0,9,14.0,13,3,13,10.0,1,9.0,8.0,2.0,0.0,1.0,42,214,average,normal,Kevin Durant
39.45089181691,31.268094962362476,10,2.0,19,4,2,5.0,0,5.0,8.0,0.0,0.0,2.0,44,215,hot,easy,Kevin Durant
34.86455187930764,18.0,7,6.0,15,4,5,5.0,2,3.0,0.0,1.0,0.0,2.0,39,216,average,easy,Kevin Durant
37.775013759934936,31.268094962362476,8,4.0,19,5,1,3.0,0,3.0,7.0,1.0,2.0,1.0,44,217,hot,easy,Kevin Durant
38.372165492131984,14.0,4,15.78178275694106,11,4,12,2.0,0,2.0,2.0,1.0,2.0,10.0,38,218,average,tough,Kevin Durant
35.603044550708766,25.0,4,0.0,12,4,0,3.0,0,3.0,4.0,3.0,1.0,0.0,28,219,average,easy,Kevin Durant
38.184820814669315,18.0,7,0.0,15,4,0,10.0,3,7.0,3.0,2.0,1.0,2.0,34,220,average,easy,Kevin Durant
35.82537119459212,18.0,7,0.0,6,0,0,11.0,2,9.0,1.0,1.0,0.0,5.0,12,221,passive,normal,Kevin Durant
38.88652572761913,22.0,7,0.0,7,3,0,0.0,0,0.0,5.0,0.0,0.0,7.0,17,222,average,normal,Kevin Durant
38.646320985061294,31.268094962362476,5,4.0,19,2,4,15.802469135802468,1,14.802469135802468,2.0,3.0,2.0,0.0,44,223,average,normal,Kevin Durant
36.46338908509077,19.0,5,8.0,8,2,7,4.0,0,4.0,4.0,0.0,2.0,3.0,25,224,hot,tough,Kevin Durant
39.14348081965991,23.0,3,10.0,13,1,9,7.0,0,7.0,1.0,0.0,0.0,2.0,36,225,hot,tough,Kevin Durant
32.64937036608425,9.0,1,0.0,3,1,0,11.0,3,8.0,15.0,0.0,0.0,10.0,7,226,cold,normal,Kevin Durant
32.16529077757765,28.0,5,11.0,13,2,11,4.0,1,3.0,5.0,0.0,0.0,5.0,39,227,average,easy,Kevin Durant
32.55574570822117,21.0,8,4.0,16,1,4,11.0,1,10.0,3.0,2.0,0.0,1.0,37,228,hot,tough,Kevin Durant
37.813276016941295,23.0,10,3.0,12,4,3,2.0,0,2.0,7.0,0.0,0.0,3.0,31,229,passive,normal,Kevin Durant
35.928122582465186,23.0,8,1.0,12,4,1,7.0,1,6.0,7.0,3.0,0.0,7.0,29,230,hot,normal,Kevin Durant
32.67524905746521,24.0,9,8.0,6,2,7,7.0,1,6.0,6.0,4.0,2.0,6.0,21,231,average,tough,Kevin Durant
39.22392263934829,16.0,5,15.78178275694106,8,3,15,6.0,1,5.0,8.0,2.0,0.0,4.0,34,232,average,tough,Kevin Durant
32.50757638049294,9.0,3,2.0,6,1,2,1.0,0,1.0,6.0,2.0,1.0,7.0,15,233,average,normal,Kevin Durant
31.244672404145444,20.0,0,4.0,12,0,3,6.0,0,6.0,8.0,1.0,2.0,0.0,27,234,hot,easy,Kevin Durant
35.51616623104894,11.0,5,3.0,5,0,2,2.0,0,2.0,15.0,3.0,3.0,9.0,12,235,cold,normal,Kevin Durant
33.24293950847297,7.0,3,4.0,4,0,4,2.0,0,2.0,1.0,0.0,4.0,8.0,12,236,average,easy,Kevin Durant
32.36308574192475,14.0,6,15.78178275694106,7,0,11,7.0,2,5.0,8.0,0.0,0.0,10.0,25,237,hot,tough,Kevin Durant
30.547153352132366,12.0,5,0.0,7,4,0,3.0,0,3.0,0.0,4.0,4.0,2.0,18,238,average,normal,Kevin Durant
34.22244325658293,15.0,4,0.0,6,2,0,7.0,1,6.0,5.0,0.0,1.0,4.0,14,239,average,normal,Kevin Durant
32.601800455489965,15.0,6,5.0,6,2,5,0.0,0,0.0,2.0,1.0,2.0,2.0,19,240,average,normal,Kevin Durant
40.18578193367953,21.0,8,12.0,6,1,12,1.0,0,1.0,12.0,0.0,3.0,4.0,25,241,average,normal,Kevin Durant
24.372423694714474,15.0,3,0.0,5,1,0,3.0,0,3.0,4.0,1.0,0.0,1.0,11,242,average,normal,Kevin Durant
25.090994140132164,25.0,3,4.0,13,2,3,3.0,0,3.0,6.0,0.0,0.0,1.0,31,243,average,tough,Kevin Durant
34.63628885986268,17.0,6,8.0,8,2,8,2.0,0,2.0,5.0,3.0,0.0,2.0,26,244,average,normal,Kevin Durant
34.265683248418696,15.0,3,4.0,4,1,3,10.0,2,8.0,4.0,2.0,2.0,1.0,12,245,cold,tough,Kevin Durant
33.252560372879415,9.0,4,4.0,5,1,3,15.802469135802468,1,14.802469135802468,5.0,2.0,1.0,3.0,14,246,average,tough,Kevin Durant
33.909846085583055,16.0,3,4.0,11,2,4,2.0,0,2.0,2.0,0.0,6.869604725124944,4.0,28,247,hot,tough,Kevin Durant
36.159430686855,31.0,9,15.78178275694106,21,3,15,10.0,1,9.0,8.0,0.0,0.0,7.0,60,248,hot,normal,Kevin Durant
32.18208869125734,21.0,7,8.0,14,5,6,2.0,0,2.0,6.0,0.0,0.0,1.0,39,249,average,easy,Kevin Durant
30.180044991909046,17.0,2,2.0,11,0,1,10.0,3,7.0,1.0,0.0,0.0,3.0,23,250,cold,normal,Kevin Durant
36.70178627862725,17.0,4,4.0,13,1,4,6.0,0,6.0,2.0,0.0,2.0,0.0,31,251,average,normal,Kevin Durant
36.20166336480421,31.0,9,5.0,21,4,5,9.0,2,7.0,1.0,0.0,0.0,0.0,51,252,average,normal,Kevin Durant
34.095968216437,16.0,5,3.0,9,3,3,6.0,1,5.0,4.0,3.0,5.0,3.0,24,253,average,easy,Kevin Durant
39.550203386857824,14.0,6,4.0,9,2,3,7.0,2,5.0,1.0,0.0,0.0,3.0,23,254,average,tough,Kevin Durant
43.95237923790908,22.0,1,0.0,8,1,0,14.0,2,12.0,2.0,0.0,0.0,7.0,17,255,average,easy,Kevin Durant
33.13780753370645,11.0,5,0.0,7,4,0,2.0,0,2.0,3.0,0.0,0.0,10.0,18,256,average,normal,Kevin Durant
24.455024461777175,16.0,3,10.0,9,3,8,3.0,1,2.0,2.0,2.0,0.0,0.0,29,257,average,normal,Kevin Durant
35.884856869593946,8.0,3,4.0,3,1,4,3.0,0,3.0,2.0,1.0,0.0,1.0,11,258,hot,tough,Kevin Durant
32.85368029592237,7.0,3,4.0,3,1,4,15.802469135802468,1,14.802469135802468,4.0,0.0,2.0,0.0,11,259,passive,normal,Kevin Durant
31.19004911850198,26.0,9,15.78178275694106,9,2,15,1.0,0,1.0,5.0,4.948453608247423,2.0,11.0,35,260,average,normal,Kevin Durant
32.62803113544886,18.0,3,8.0,10,0,8,4.0,1,3.0,5.0,2.0,1.0,2.0,28,261,average,normal,Kevin Durant
30.744255333426974,11.0,3,12.0,9,0,12,3.0,1,2.0,10.0,0.0,1.0,4.0,30,262,passive,normal,Kevin Durant
36.17333735543177,30.0,7,5.0,17,4,5,15.802469135802468,2,13.802469135802468,1.0,0.0,0.0,3.0,43,263,average,normal,Kevin Durant
30.284305430275456,16.0,7,2.0,6,1,1,11.0,5,6.0,3.0,0.0,2.0,1.0,14,264,average,tough,Kevin Durant
33.23599549974581,16.0,5,4.0,6,2,3,1.0,0,1.0,9.0,4.948453608247423,3.0,4.0,17,265,average,normal,Kevin Durant
31.871051630433932,17.0,5,2.0,6,3,1,6.0,0,6.0,0.0,1.0,0.0,5.0,16,266,passive,normal,Kevin Durant
33.89369342387423,22.0,4,15.78178275694106,12,3,13,15.0,0,15.0,11.0,3.0,2.0,2.0,40,267,hot,normal,Kevin Durant
32.893457686820526,17.0,2,2.0,8,1,1,9.0,1,8.0,7.0,4.0,0.0,0.0,18,268,average,normal,Kevin Durant
33.78475546236768,7.0,3,15.78178275694106,5,1,13,4.0,1,3.0,8.0,0.0,0.0,11.0,24,269,cold,normal,Kevin Durant
35.00071195511222,14.0,4,12.0,7,3,9,10.0,1,9.0,2.0,1.0,1.0,2.0,26,270,average,normal,Kevin Durant
31.179958433566956,19.0,3,8.0,13,0,8,5.0,1,4.0,16.0,0.0,1.0,6.0,34,271,passive,normal,Kevin Durant
32.11006870333752,25.0,4,4.0,13,2,4,7.0,1,6.0,9.0,1.0,2.0,3.0,32,272,hot,normal,Kevin Durant
35.93708603222959,23.0,4,1.0,6,1,1,8.0,2,6.0,7.0,1.0,3.0,4.0,14,273,cold,normal,Kevin Durant
39.66240397488216,22.0,9,5.0,16,5,4,9.0,0,9.0,2.0,1.0,2.0,7.0,41,274,average,normal,Kevin Durant
39.7480089665218,13.0,4,12.0,4,1,11,4.0,1,3.0,2.0,2.0,1.0,12.0,20,275,cold,normal,Kevin Durant
35.410221514879595,18.0,3,0.0,9,0,0,7.0,1,6.0,4.0,0.0,1.0,0.0,18,276,passive,normal,Kevin Durant
29.76021757604535,9.0,4,15.78178275694106,3,0,15,1.0,0,1.0,7.0,1.0,0.0,2.0,21,277,average,tough,Kevin Durant
37.66877906562312,22.0,4,4.0,12,2,2,5.0,0,5.0,4.0,1.0,2.0,11.0,28,278,average,normal,Kevin Durant
40.70005382318523,31.0,6,4.0,18,3,4,1.0,0,1.0,8.0,0.0,0.0,6.0,43,279,cold,easy,Kevin Durant
34.9803516403538,14.0,6,14.0,8,1,12,15.0,3,12.0,4.0,0.0,0.0,6.0,29,280,average,normal,Kevin Durant
30.775547525762033,13.0,3,0.0,7,1,0,5.0,0,5.0,4.0,0.0,0.0,2.0,15,281,average,normal,Kevin Durant
32.04316660167964,17.0,7,2.0,7,5,1,4.0,0,4.0,2.0,0.0,3.0,2.0,20,282,passive,normal,Kevin Durant
36.19081838238513,13.0,5,15.78178275694106,7,2,13,4.0,1,3.0,7.0,0.0,1.0,1.0,29,283,average,easy,Kevin Durant
39.67909696224679,24.0,7,4.0,13,4,2,6.0,0,6.0,8.0,2.0,4.0,4.0,32,284,passive,normal,Kevin Durant
33.57393543673522,25.0,11,12.0,12,6,11,10.0,2,8.0,6.0,1.0,0.0,1.0,41,285,average,normal,Kevin Durant
38.718927147381876,25.0,6,7.0,16,3,7,15.802469135802468,1,14.802469135802468,7.0,3.0,0.0,7.0,42,286,average,normal,Kevin Durant
34.95564625796161,30.0,6,15.78178275694106,23,2,14,8.0,4,4.0,14.0,2.0,1.0,2.0,62,287,hot,normal,Kevin Durant
35.66144741802171,31.0,2,15.78178275694106,15,0,13,6.0,1,5.0,1.0,1.0,0.0,3.0,43,288,average,normal,Kevin Durant
40.77191322149642,31.268094962362476,10,14.0,19,4,10,3.0,1,2.0,9.0,2.0,6.869604725124944,9.0,52,289,average,easy,Kevin Durant
33.97831832576248,15.0,6,15.78178275694106,5,0,13,10.0,1,9.0,9.0,2.0,0.0,2.0,23,290,cold,normal,Kevin Durant
29.70306792701054,14.0,0,4.0,9,0,3,1.0,0,1.0,8.0,0.0,0.0,3.0,21,291,hot,normal,Kevin Durant
32.600958266840216,31.268094962362476,4,4.0,16,1,4,7.0,0,7.0,16.18443804034582,0.0,2.0,11.0,37,292,passive,easy,Kevin Durant
33.83573027145627,15.0,6,4.0,6,2,4,8.0,2,6.0,6.0,0.0,0.0,7.0,18,293,hot,normal,Kevin Durant
34.414071789491985,18.0,5,15.78178275694106,17,1,14,6.0,1,5.0,3.0,0.0,1.0,1.0,49,294,hot,normal,Kevin Durant
40.62105936515563,14.0,6,4.0,8,3,4,2.0,0,2.0,16.0,0.0,2.0,12.083916083916085,23,295,cold,easy,Kevin Durant
35.92591706423334,15.0,4,4.0,11,1,3,7.0,0,7.0,10.0,2.0,2.0,8.0,26,296,average,normal,Kevin Durant
40.612258825748654,24.0,2,12.0,17,0,11,6.0,0,6.0,3.0,0.0,2.0,6.0,45,297,hot,normal,Kevin Durant
34.22566125668537,20.0,7,4.0,9,1,4,5.0,1,4.0,3.0,1.0,1.0,7.0,23,298,cold,easy,Kevin Durant
40.37739733366594,26.0,4,6.0,19,3,4,3.0,0,3.0,12.0,0.0,4.0,11.0,45,299,average,normal,Kevin Durant
36.286049599525434,20.0,4,8.0,13,1,8,9.0,3,6.0,2.0,0.0,0.0,2.0,35,300,hot,tough,Kevin Durant
34.26933234957815,25.0,1,10.0,13,0,7,5.0,1,4.0,2.0,2.0,0.0,1.0,33,301,average,normal,Kevin Durant
20.196134938237996,7.0,0,2.0,7,0,2,3.0,1,2.0,2.0,1.0,0.0,0.0,16,302,average,normal,Kevin Durant
30.749721495352443,31.268094962362476,8,7.0,20,4,5,6.0,1,5.0,6.0,4.948453608247423,0.0,1.0,49,303,hot,easy,Kevin Durant
43.0063092475744,22.0,9,12.0,15,4,12,15.802469135802468,1,14.802469135802468,1.0,4.0,0.0,6.0,46,304,average,normal,Kevin Durant
33.66296204716252,9.0,4,2.0,4,2,2,9.0,2,7.0,13.0,2.0,0.0,0.0,12,305,average,easy,Kevin Durant
24.923905704162095,23.0,3,2.0,8,1,1,4.0,0,4.0,4.0,0.0,1.0,4.0,18,306,average,normal,Kevin Durant
28.440930087039536,12.0,3,4.0,7,1,3,2.0,0,2.0,5.0,2.0,1.0,1.0,18,307,cold,easy,Kevin Durant
36.49901590052509,26.0,4,5.0,15,3,5,13.0,2,11.0,12.0,1.0,5.0,6.0,38,308,passive,normal,Kevin Durant
36.61966890042421,30.0,7,10.0,13,2,9,12.0,3,9.0,1.0,2.0,0.0,4.0,37,309,average,easy,Kevin Durant
39.887905856745526,26.0,6,15.78178275694106,15,2,14,4.0,1,3.0,16.0,1.0,2.0,12.083916083916085,46,310,hot,tough,Kevin Durant
33.53535918402767,14.0,2,4.0,5,0,4,7.0,1,6.0,16.18443804034582,0.0,0.0,0.0,14,311,average,tough,Kevin Durant
30.99378153252329,13.0,3,15.78178275694106,6,0,13,7.0,1,6.0,4.0,0.0,1.0,12.083916083916085,25,312,cold,tough,Kevin Durant
34.23958306559328,17.0,7,4.0,5,4,4,3.0,0,3.0,12.0,0.0,2.0,2.0,18,313,average,normal,Kevin Durant
46.132258066797355,19.0,8,8.0,6,5,8,4.0,0,4.0,4.0,1.0,0.0,4.0,25,314,average,tough,Kevin Durant
36.89363369049192,22.0,4,0.0,12,3,0,8.0,1,7.0,9.0,3.0,0.0,0.0,27,315,average,normal,Kevin Durant
38.63214837790342,15.0,6,5.0,5,2,5,8.0,2,6.0,3.0,4.948453608247423,1.0,8.0,17,316,average,tough,Kevin Durant
36.832801643752134,12.0,5,4.0,5,3,4,5.0,2,3.0,4.0,3.0,1.0,6.0,17,317,average,normal,Kevin Durant
36.11403649590121,19.0,3,4.0,10,2,4,4.0,0,4.0,1.0,0.0,1.0,7.0,26,318,average,normal,Kevin Durant
36.09846527640009,18.0,6,4.0,11,3,3,7.0,1,6.0,0.0,1.0,2.0,2.0,28,319,hot,tough,Kevin Durant
33.095633224698695,21.0,6,4.0,11,1,4,14.0,1,13.0,16.18443804034582,0.0,6.0,7.0,27,320,average,normal,Kevin Durant
33.596846638237636,24.0,4,12.0,13,1,12,5.0,0,5.0,6.0,0.0,1.0,5.0,39,321,average,normal,Kevin Durant
30.22385608626302,17.0,6,7.0,7,5,7,2.0,1,1.0,15.0,4.0,2.0,3.0,26,322,hot,normal,Kevin Durant
35.27299019636127,24.0,1,8.0,11,0,7,9.0,3,6.0,12.0,0.0,0.0,3.0,29,323,average,tough,Kevin Durant
34.54903114367494,18.0,8,3.0,7,5,3,7.0,1,6.0,5.0,0.0,0.0,1.0,22,324,average,tough,Kevin Durant
33.621699697311556,11.0,1,2.0,6,0,2,5.0,1,4.0,16.18443804034582,2.0,1.0,8.0,14,325,passive,tough,Kevin Durant
41.49314660098902,18.0,5,8.0,9,0,8,0.0,0,0.0,10.0,3.0,3.0,8.0,26,326,cold,normal,Kevin Durant
35.14302319578458,5.0,2,7.0,3,1,7,14.0,2,12.0,4.0,1.0,0.0,4.0,14,327,cold,tough,Kevin Durant
34.163500326092546,12.0,5,8.0,7,3,6,5.0,0,5.0,1.0,2.0,0.0,2.0,23,328,average,normal,Kevin Durant
31.71984724830918,13.0,5,0.0,7,3,0,11.0,2,9.0,7.0,4.0,1.0,9.0,17,329,cold,tough,Kevin Durant
37.68579204445027,15.0,6,0.0,7,2,0,13.0,2,11.0,1.0,2.0,0.0,5.0,16,330,cold,normal,Kevin Durant
31.806708871503652,30.0,4,12.0,17,2,11,8.0,2,6.0,6.0,0.0,0.0,1.0,47,331,hot,easy,Kevin Durant
34.20541774095766,29.0,2,8.0,12,1,8,2.0,0,2.0,9.0,1.0,0.0,4.0,33,332,average,normal,Kevin Durant
33.050567320692345,20.0,4,8.0,11,2,8,5.0,1,4.0,9.0,0.0,0.0,5.0,32,333,average,normal,Kevin Durant
33.64866441954112,15.0,6,4.0,8,3,3,2.0,0,2.0,4.0,0.0,3.0,1.0,22,334,average,normal,Kevin Durant
33.690611484182575,10.0,4,3.0,6,3,3,4.0,0,4.0,8.0,2.0,6.0,0.0,18,335,average,normal,Kevin Durant
20.56844280395613,10.0,4,8.0,7,3,8,2.0,0,2.0,4.0,4.0,0.0,1.0,25,336,average,tough,Kevin Durant
33.96743259823073,26.0,6,12.0,16,3,11,14.0,2,12.0,3.0,1.0,3.0,1.0,46,337,average,normal,Kevin Durant
43.31868705782605,22.0,6,8.0,11,2,8,15.802469135802468,1,14.802469135802468,5.0,1.0,0.0,1.0,32,338,hot,normal,Kevin Durant
38.04525203424754,31.268094962362476,6,8.0,19,2,6,15.802469135802468,3,12.802469135802468,3.0,0.0,6.869604725124944,12.083916083916085,46,339,average,easy,Kevin Durant
36.47206080146457,17.0,6,5.0,8,1,4,7.0,1,6.0,3.0,1.0,0.0,3.0,21,340,average,normal,Kevin Durant
38.624837955116874,11.0,1,11.0,8,1,8,11.0,4,7.0,10.0,0.0,1.0,9.0,25,341,average,normal,Kevin Durant
35.543358526606525,28.0,8,11.0,12,2,9,5.0,0,5.0,2.0,4.948453608247423,2.0,1.0,35,342,hot,tough,Kevin Durant
33.347583332520294,18.0,3,12.0,14,0,11,13.0,2,11.0,4.0,0.0,3.0,4.0,39,343,average,normal,Kevin Durant
28.805437392600286,15.0,6,4.0,8,3,4,13.0,2,11.0,1.0,0.0,0.0,3.0,23,344,average,tough,Kevin Durant
34.27107281275204,10.0,1,4.0,7,1,3,2.0,0,2.0,7.0,0.0,0.0,5.0,18,345,passive,normal,Kevin Durant
35.37456226351561,14.0,5,8.0,6,1,7,2.0,0,2.0,5.0,2.0,2.0,1.0,20,346,average,easy,Kevin Durant
31.934259490532405,10.0,3,0.0,6,1,0,5.0,0,5.0,8.0,0.0,0.0,8.0,13,347,passive,normal,Kevin Durant
34.043296865422015,21.0,5,0.0,10,3,0,14.0,1,13.0,3.0,1.0,1.0,7.0,23,348,average,normal,Kevin Durant
25.661009489513994,23.0,2,8.0,13,0,8,7.0,1,6.0,2.0,0.0,0.0,0.0,34,349,average,tough,Kevin Durant
38.82873062240047,16.0,1,15.78178275694106,13,0,12,8.0,1,7.0,6.0,0.0,0.0,1.0,38,350,average,normal,Kevin Durant
34.47940480629075,24.0,6,4.0,19,4,4,9.0,2,7.0,1.0,2.0,2.0,12.083916083916085,46,351,hot,easy,Kevin Durant
39.929605626077226,22.0,5,4.0,14,3,4,0.0,0,0.0,12.0,0.0,1.0,4.0,35,352,average,easy,Kevin Durant
39.024332262716136,29.0,4,0.0,12,1,0,7.0,1,6.0,5.0,4.0,3.0,1.0,25,353,average,normal,Kevin Durant
36.312166126400534,20.0,5,0.0,10,0,0,5.0,2,3.0,7.0,0.0,3.0,4.0,20,354,average,tough,Kevin Durant
21.662176431564806,16.0,0,0.0,12,0,0,7.0,1,6.0,3.0,0.0,0.0,1.0,24,355,average,easy,Kevin Durant
38.817351304885975,17.0,7,4.0,9,4,4,2.0,0,2.0,14.0,0.0,4.0,5.0,26,356,average,easy,Kevin Durant
35.22633192581174,21.0,6,4.0,13,1,4,15.802469135802468,4,11.802469135802468,9.0,0.0,0.0,4.0,31,357,cold,easy,Kevin Durant
38.78738347091052,21.0,9,10.0,13,8,9,8.0,3,5.0,8.0,2.0,0.0,5.0,43,358,average,easy,Kevin Durant
36.22950443710368,26.0,6,15.78178275694106,12,4,15,12.0,4,8.0,5.0,0.0,3.0,9.0,43,359,average,normal,Kevin Durant
35.58516027700216,9.0,4,4.0,5,2,3,6.0,1,5.0,5.0,0.0,2.0,1.0,15,360,average,easy,Kevin Durant
31.90420180801392,11.0,2,1.0,5,1,1,5.0,1,4.0,4.0,0.0,2.0,3.0,12,361,average,tough,Kevin Durant
39.97723606495797,16.0,2,0.0,7,1,0,10.0,1,9.0,14.0,4.948453608247423,0.0,6.0,15,362,average,tough,Kevin Durant
34.769677402944055,7.0,3,12.0,5,1,12,5.0,0,5.0,7.0,0.0,0.0,11.0,23,363,average,normal,Kevin Durant
36.32850917717233,16.0,3,8.0,8,1,7,13.0,2,11.0,4.0,0.0,1.0,3.0,24,364,average,normal,Kevin Durant
39.66193370403554,26.0,11,15.78178275694106,12,6,15,9.0,2,7.0,3.0,0.0,5.0,8.0,45,365,hot,normal,Kevin Durant
24.128314577353077,15.0,5,1.0,5,0,1,8.0,1,7.0,3.0,0.0,0.0,2.0,11,366,cold,normal,Kevin Durant
25.413100313442673,8.0,3,6.0,5,1,6,6.0,1,5.0,2.0,1.0,1.0,1.0,17,367,average,normal,Kevin Durant
31.39591633117022,29.0,4,9.0,17,4,9,1.0,0,1.0,4.0,0.0,1.0,1.0,47,368,hot,easy,Kevin Durant
32.358103057232704,17.0,5,4.0,8,1,4,6.0,0,6.0,7.0,3.0,1.0,6.0,21,369,average,normal,Kevin Durant
37.50501011190395,20.0,5,0.0,13,0,0,4.0,1,3.0,12.0,2.0,2.0,1.0,26,370,average,normal,Kevin Durant
33.679229413898696,7.0,3,4.0,4,0,2,12.0,4,8.0,5.0,1.0,2.0,5.0,10,371,cold,tough,Kevin Durant
40.48417079252703,19.0,5,4.0,12,2,4,6.0,1,5.0,4.0,1.0,1.0,9.0,30,372,hot,easy,Kevin Durant
33.31479556262013,13.0,5,12.0,8,3,9,10.0,0,10.0,3.0,0.0,1.0,4.0,28,373,average,normal,Kevin Durant
35.62019431396627,21.0,4,0.0,12,1,0,0.0,0,0.0,7.0,0.0,0.0,3.0,25,374,average,normal,Kevin Durant
28.150945548822886,11.0,4,9.0,8,2,7,1.0,0,1.0,8.0,2.0,2.0,1.0,25,375,cold,normal,Kevin Durant
35.57252870050304,9.0,4,7.0,6,1,7,11.0,2,9.0,1.0,2.0,0.0,12.083916083916085,20,376,average,tough,Kevin Durant
43.57884468402694,14.0,4,8.0,7,2,8,2.0,0,2.0,3.0,0.0,1.0,2.0,24,377,average,normal,Kevin Durant
23.49630111513397,6.0,2,2.0,3,1,1,7.0,2,5.0,1.0,0.0,2.0,1.0,8,378,passive,normal,Kevin Durant
28.16712518351401,28.0,6,2.0,18,4,2,3.0,0,3.0,1.0,0.0,1.0,1.0,42,379,hot,easy,Kevin Durant
38.90085109250687,19.0,2,5.0,5,0,3,15.802469135802468,1,14.802469135802468,0.0,1.0,1.0,6.0,13,380,average,normal,Kevin Durant
45.11130501271999,23.0,5,4.0,13,4,4,5.0,1,4.0,6.0,0.0,1.0,5.0,34,381,average,normal,Kevin Durant
32.41974417978938,20.0,2,4.0,10,1,4,2.0,0,2.0,6.0,4.948453608247423,3.0,1.0,25,382,average,tough,Kevin Durant
36.99462341242358,24.0,4,0.0,12,0,0,15.802469135802468,4,11.802469135802468,8.0,1.0,2.0,3.0,24,383,average,normal,Kevin Durant
36.255949159670465,21.0,5,8.0,11,3,7,7.0,2,5.0,5.0,0.0,1.0,4.0,32,384,average,tough,Kevin Durant
20.2045173862734,2.0,1,4.0,2,1,4,0.0,0,0.0,5.0,1.0,2.0,2.0,9,385,average,tough,Kevin Durant
40.49079224673889,28.0,7,8.0,16,4,8,11.0,1,10.0,7.0,0.0,4.0,1.0,44,386,average,easy,Kevin Durant
33.20021432641118,13.0,3,4.0,5,2,4,5.0,1,4.0,16.18443804034582,1.0,0.0,5.0,16,387,passive,normal,Kevin Durant
37.233956058016396,20.0,5,8.0,12,2,8,5.0,1,4.0,2.0,1.0,0.0,3.0,34,388,average,normal,Kevin Durant
38.28690137558487,15.0,6,12.0,7,4,10,7.0,3,4.0,8.0,0.0,0.0,2.0,28,389,average,normal,Kevin Durant
34.559150604009666,17.0,6,8.0,13,2,8,15.0,5,10.0,10.0,1.0,1.0,2.0,36,390,hot,normal,Kevin Durant
32.75070892073186,16.0,6,8.0,5,1,7,5.0,1,4.0,15.0,1.0,0.0,3.0,18,391,average,normal,Kevin Durant
37.45467789504144,25.0,4,15.78178275694106,22,2,14,5.0,3,2.0,4.0,4.0,3.0,7.0,60,392,hot,normal,Kevin Durant
20.685281408793305,13.0,5,0.0,7,1,0,2.0,0,2.0,1.0,0.0,0.0,3.0,15,393,average,tough,Kevin Durant
39.50636278574863,16.0,4,3.0,8,1,3,12.0,2,10.0,6.0,0.0,0.0,3.0,20,394,average,easy,Kevin Durant
33.749398142514416,10.0,4,4.0,10,1,4,4.0,1,3.0,11.0,0.0,1.0,2.0,25,395,average,normal,Kevin Durant
34.82342512006813,20.0,2,4.0,11,0,4,13.0,2,11.0,14.0,1.0,0.0,6.0,26,396,cold,normal,Kevin Durant
33.82998093034316,28.0,8,0.0,12,2,0,4.0,1,3.0,6.0,2.0,0.0,1.0,26,397,average,normal,Kevin Durant
32.75870081924341,20.0,3,6.0,12,2,6,7.0,2,5.0,9.0,2.0,1.0,4.0,32,398,cold,easy,Kevin Durant
31.621803604111076,9.0,4,15.78178275694106,7,1,14,9.0,1,8.0,10.0,0.0,0.0,7.0,29,399,hot,normal,Kevin Durant
36.203377274717205,18.0,7,7.0,9,2,7,1.0,0,1.0,2.0,0.0,0.0,2.0,27,400,hot,normal,Kevin Durant
36.41150983907779,18.0,3,8.0,7,1,8,4.0,0,4.0,4.0,1.0,1.0,8.0,23,401,average,normal,Kevin Durant
