FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
22,7,10,14,4,4,29,4,4,0,0,2,0,53,1,Jamal Murray
19,6,6,9,5,0,15,4,6,0,0,3,0,53,2,Jamal Murray
11,2,4,4,2,2,17,2,3,0,0,0,0,53,0,Jordan Poole
16,2,5,7,2,1,14,1,3,2,1,0,0,53,1,Jordan Poole
15,3,5,7,2,0,20,1,1,1,0,2,0,53,2,Jordan Poole
4,1,1,1,0,0,4,2,3,0,1,0,0,53,0,Reed Sheppard
1,1,5,1,1,1,8,1,2,1,0,0,0,53,1,Reed Sheppard
2,1,7,1,0,1,7,1,1,1,1,0,0,53,2,Reed Sheppard
5,1,2,4,0,0,14,7,1,1,0,0,0,53,0,Jalen Suggs
6,5,3,4,3,1,14,1,4,2,0,4,0,53,1,Jalen Suggs
10,3,1,6,1,0,10,1,1,2,0,1,0,53,2,Jalen Suggs
10,5,7,3,3,3,15,3,6,0,0,4,0,53,0,Shaedon Sharpe
17,2,10,8,1,3,12,4,1,0,0,0,0,53,1,Shaedon Sharpe
14,2,4,2,0,2,11,2,5,2,0,2,0,53,2,Shaedon Sharpe
9,3,1,3,3,0,18,0,1,0,0,1,0,53,0,Malik Monk
15,1,8,9,1,2,16,1,0,2,1,1,0,53,1,Malik Monk
9,2,2,2,1,0,17,0,4,0,0,2,0,53,2,Malik Monk
14,1,11,9,0,6,12,1,2,2,0,2,0,53,0,Buddy Hield
12,1,13,4,0,4,17,3,2,2,0,1,0,53,1,Buddy Hield
9,1,8,6,1,4,18,5,5,2,0,2,0,53,2,Buddy Hield
14,3,4,7,0,2,17,4,1,2,0,0,0,53,0,Zaccharie Risacher
6,3,4,1,0,0,14,4,0,1,0,3,0,53,1,Zaccharie Risacher
9,1,4,3,1,1,12,2,1,1,2,2,0,53,2,Zaccharie Risacher
8,3,5,4,2,1,7,3,1,1,0,0,0,53,0,Nikola Jovic
3,1,1,2,0,0,10,3,2,0,0,0,0,53,1,Nikola Jovic
1,1,1,0,0,0,6,4,1,1,0,1,0,53,2,Nikola Jovic
10,4,6,6,1,2,9,3,0,0,0,1,0,53,0,Jaylen Wells
8,2,3,2,1,0,6,5,4,0,0,1,0,53,1,Jaylen Wells
8,3,1,3,1,0,7,3,2,0,0,0,0,53,2,Jaylen Wells
15,11,5,8,10,0,26,14,2,1,2,0,1,54,0,Anthony Davis
16,4,1,6,3,1,28,16,3,3,0,1,1,54,1,Anthony Davis
25,5,3,13,5,1,22,11,3,1,0,1,1,54,2,Anthony Davis
13,2,1,5,1,1,19,17,2,1,0,2,1,54,0,Nikola Vucevic
18,1,2,11,1,1,30,19,1,3,0,1,1,54,1,Nikola Vucevic
12,1,4,7,1,2,24,15,4,0,0,3,1,54,2,Nikola Vucevic
15,3,2,9,2,1,15,1,7,1,0,2,0,54,0,Jamal Murray
15,5,3,6,4,3,13,4,7,0,1,4,0,54,1,Jamal Murray
18,5,4,9,4,2,25,2,3,0,1,1,0,54,2,Jamal Murray
9,3,7,2,2,1,22,0,3,1,0,3,0,54,0,Jordan Poole
13,3,6,8,2,2,14,1,4,1,0,0,0,54,1,Jordan Poole
13,3,2,4,1,0,11,1,4,0,1,2,0,54,2,Jordan Poole
3,1,3,1,0,1,5,1,1,1,1,1,0,54,0,Reed Sheppard
10,1,1,1,0,0,4,3,3,0,0,0,0,54,1,Reed Sheppard
4,2,3,1,0,0,6,2,0,0,0,0,0,54,2,Reed Sheppard
9,3,6,4,0,2,10,3,2,2,1,2,0,54,0,Jalen Suggs
7,1,2,6,0,0,12,7,3,1,1,2,0,54,1,Jalen Suggs
11,2,4,5,0,1,12,4,6,1,0,1,0,54,2,Jalen Suggs
13,5,1,5,1,1,12,1,5,1,0,4,0,54,0,Shaedon Sharpe
14,4,3,6,3,1,18,3,3,0,0,3,0,54,1,Shaedon Sharpe
16,3,3,3,1,0,26,3,4,1,0,3,0,54,2,Shaedon Sharpe
8,1,4,4,1,2,11,2,6,0,0,1,0,54,0,Malik Monk
8,2,4,4,2,3,15,0,2,1,0,2,0,54,1,Malik Monk
9,2,3,6,2,2,21,2,3,0,2,0,0,54,2,Malik Monk
9,2,7,5,0,4,25,0,3,0,0,2,0,54,0,Buddy Hield
16,1,8,9,1,1,16,6,3,1,0,1,0,54,1,Buddy Hield
11,1,4,4,0,2,23,2,3,1,1,3,0,54,2,Buddy Hield
12,2,6,7,1,1,8,4,1,0,0,2,0,54,0,Zaccharie Risacher
12,4,8,3,3,3,13,2,3,1,0,1,0,54,1,Zaccharie Risacher
8,4,3,2,1,2,10,3,0,0,0,0,0,54,2,Zaccharie Risacher
6,2,1,3,2,1,9,3,0,2,0,1,0,54,0,Nikola Jovic
6,2,2,1,0,1,9,5,0,0,0,1,0,54,1,Nikola Jovic
8,2,6,4,1,1,14,3,3,2,0,2,0,54,2,Nikola Jovic
6,1,5,3,1,1,11,1,2,3,0,3,0,54,0,Jaylen Wells
3,2,6,2,2,1,9,1,2,0,0,0,0,54,1,Jaylen Wells
9,3,5,4,0,2,12,3,3,0,0,0,0,54,2,Jaylen Wells
19,8,2,12,7,0,21,13,2,0,1,4,1,55,0,Anthony Davis
16,4,6,7,4,3,21,10,4,0,1,0,1,55,1,Anthony Davis
20,4,5,12,4,2,24,15,4,6,2,1,1,55,2,Anthony Davis
27,1,5,15,1,2,19,14,3,0,0,3,1,55,0,Nikola Vucevic
11,1,2,5,1,2,25,13,3,1,1,3,1,55,1,Nikola Vucevic
17,3,7,6,3,3,25,13,3,5,0,1,1,55,2,Nikola Vucevic
12,2,5,4,2,1,27,3,10,3,1,3,1,55,0,Jamal Murray
16,6,6,6,6,3,25,0,5,2,1,1,0,55,1,Jamal Murray
18,6,1,9,3,0,17,6,7,0,1,1,0,55,2,Jamal Murray
20,1,2,10,1,1,15,2,2,2,0,4,0,55,0,Jordan Poole
17,3,4,8,2,1,18,3,2,0,0,1,0,55,1,Jordan Poole
13,3,4,5,3,3,15,2,6,1,0,2,0,55,2,Jordan Poole
9,1,5,3,1,1,8,0,2,0,0,1,0,55,0,Reed Sheppard
2,1,7,0,0,0,5,2,1,0,0,1,0,55,1,Reed Sheppard
6,1,7,2,0,0,4,5,0,0,0,0,0,55,2,Reed Sheppard
15,4,5,8,2,2,8,2,2,0,0,0,0,55,0,Jalen Suggs
8,2,2,3,1,2,14,6,7,0,0,1,0,55,1,Jalen Suggs
9,1,4,5,0,2,8,4,0,1,0,1,0,55,2,Jalen Suggs
14,2,8,2,2,2,12,3,5,3,0,1,0,55,0,Shaedon Sharpe
17,3,4,9,2,1,16,4,3,1,1,2,0,55,1,Shaedon Sharpe
11,2,6,2,1,2,9,2,5,3,0,2,0,55,2,Shaedon Sharpe
13,2,1,6,1,0,23,0,3,1,0,1,0,55,0,Malik Monk
8,2,8,5,1,3,21,0,4,0,0,1,0,55,1,Malik Monk
4,2,1,3,2,0,11,6,3,1,0,0,0,55,2,Malik Monk
11,1,9,5,1,2,20,1,5,0,0,2,0,55,0,Buddy Hield
13,1,10,5,0,4,11,2,3,4,1,0,0,55,1,Buddy Hield
12,1,11,4,0,4,16,4,3,1,0,1,0,55,2,Buddy Hield
13,3,5,4,1,2,11,3,1,1,1,1,0,55,0,Zaccharie Risacher
11,5,4,8,2,3,13,1,2,0,1,2,0,55,1,Zaccharie Risacher
16,1,4,8,1,0,14,2,3,0,1,0,0,55,2,Zaccharie Risacher
13,3,4,4,2,3,4,4,1,0,0,4,0,55,0,Nikola Jovic
3,2,3,1,0,0,5,1,1,1,0,1,0,55,1,Nikola Jovic
10,2,2,2,0,1,2,0,0,2,0,3,0,55,2,Nikola Jovic
11,1,6,3,1,1,9,2,3,0,0,0,0,55,0,Jaylen Wells
11,3,8,4,2,2,12,3,1,3,0,0,0,55,1,Jaylen Wells
8,2,4,3,1,1,7,4,0,0,0,1,0,55,2,Jaylen Wells
15,5,2,9,4,0,30,12,3,2,2,2,1,56,0,Anthony Davis
24,8,1,9,6,0,26,15,0,1,0,1,1,56,1,Anthony Davis
18,8,2,10,8,0,20,10,1,0,1,0,1,56,2,Anthony Davis
25,1,5,11,1,0,20,16,4,0,0,1,1,56,0,Nikola Vucevic
20,3,8,11,2,4,28,10,3,0,0,0,1,56,1,Nikola Vucevic
16,1,8,7,0,4,14,20,0,0,0,4,1,56,2,Nikola Vucevic
19,2,5,7,0,2,16,2,5,1,0,3,0,56,0,Jamal Murray
14,2,9,8,1,3,18,3,2,3,0,3,0,56,1,Jamal Murray
19,9,4,6,8,2,21,2,10,0,1,3,1,56,2,Jamal Murray
11,4,2,3,2,0,12,1,7,0,0,1,0,56,0,Jordan Poole
16,3,4,6,2,1,13,2,0,1,1,0,0,56,1,Jordan Poole
15,2,6,10,2,1,14,1,6,1,0,2,0,56,2,Jordan Poole
7,1,2,3,0,0,7,2,0,1,0,1,0,56,0,Reed Sheppard
7,1,1,0,0,0,5,4,2,0,0,0,0,56,1,Reed Sheppard
2,1,3,0,0,0,4,1,2,1,0,0,0,56,2,Reed Sheppard
12,3,2,3,0,2,9,1,2,5,0,0,0,56,0,Jalen Suggs
13,1,4,9,0,3,9,5,0,0,0,4,0,56,1,Jalen Suggs
10,1,1,7,0,0,18,3,1,2,1,1,0,56,2,Jalen Suggs
11,1,4,7,1,2,13,2,4,0,2,2,0,56,0,Shaedon Sharpe
12,7,7,4,5,2,16,3,2,1,0,2,0,56,1,Shaedon Sharpe
10,6,6,5,1,1,20,4,1,0,0,3,0,56,2,Shaedon Sharpe
15,2,3,7,2,1,8,0,1,0,0,1,0,56,0,Malik Monk
8,2,2,5,2,2,9,1,3,0,0,1,0,56,1,Malik Monk
12,3,3,3,2,1,17,3,4,1,0,1,0,56,2,Malik Monk
15,2,10,8,1,4,25,0,2,2,0,1,0,56,0,Buddy Hield
15,1,5,6,0,2,20,5,2,1,0,2,0,56,1,Buddy Hield
14,1,10,7,0,6,11,3,3,0,0,1,0,56,2,Buddy Hield
7,2,6,2,1,2,8,2,1,0,2,3,0,56,0,Zaccharie Risacher
4,2,3,1,0,0,16,3,3,2,0,1,0,56,1,Zaccharie Risacher
12,2,6,6,0,1,15,3,2,2,0,1,0,56,2,Zaccharie Risacher
8,2,1,5,1,1,5,2,0,0,0,1,0,56,0,Nikola Jovic
3,3,3,0,2,0,8,0,2,1,0,2,0,56,1,Nikola Jovic
4,1,2,2,1,1,11,5,0,2,0,2,0,56,2,Nikola Jovic
11,3,6,6,3,1,8,7,2,1,0,0,0,56,0,Jaylen Wells
17,1,4,9,0,2,14,3,0,0,0,3,0,56,1,Jaylen Wells
11,1,7,4,1,4,12,4,2,1,1,1,0,56,2,Jaylen Wells
21,9,3,12,8,1,18,4,4,2,2,0,0,57,0,Anthony Davis
16,8,1,9,6,1,20,10,2,0,1,1,1,57,1,Anthony Davis
17,6,3,7,6,0,28,8,0,2,3,1,0,57,2,Anthony Davis
23,1,6,10,1,2,19,15,1,0,0,0,1,57,0,Nikola Vucevic
17,1,6,10,0,4,19,8,2,0,0,0,0,57,1,Nikola Vucevic
12,3,6,10,2,2,25,13,5,3,0,1,1,57,2,Nikola Vucevic
22,2,4,10,2,0,12,3,5,1,0,1,0,57,0,Jamal Murray
17,1,6,5,1,2,20,3,9,0,0,1,0,57,1,Jamal Murray
21,5,7,11,5,4,27,5,8,1,1,5,0,57,2,Jamal Murray
15,3,6,7,3,0,11,1,3,0,0,2,0,57,0,Jordan Poole
16,1,7,5,1,3,32,2,7,0,0,2,0,57,1,Jordan Poole
11,1,9,3,1,3,12,2,2,0,0,1,0,57,2,Jordan Poole
3,1,4,2,0,2,4,3,0,1,0,1,0,57,0,Reed Sheppard
5,1,1,2,0,1,8,1,2,1,0,0,0,57,1,Reed Sheppard
7,1,3,0,0,0,4,2,0,0,1,0,0,57,2,Reed Sheppard
6,3,4,6,2,2,10,4,2,3,1,1,0,57,0,Jalen Suggs
4,3,2,3,0,2,11,4,1,0,0,0,0,57,1,Jalen Suggs
3,1,1,2,0,0,13,1,3,2,1,2,0,57,2,Jalen Suggs
13,3,8,2,3,1,16,4,0,4,0,4,0,57,0,Shaedon Sharpe
12,3,2,4,1,1,11,4,4,1,0,6,0,57,1,Shaedon Sharpe
23,1,4,9,0,1,9,2,3,0,1,2,0,57,2,Shaedon Sharpe
7,2,5,1,2,1,15,1,4,0,0,2,0,57,0,Malik Monk
18,1,4,8,1,2,9,2,2,1,0,1,0,57,1,Malik Monk
7,6,3,2,5,2,14,3,1,0,1,1,0,57,2,Malik Monk
9,1,9,2,0,2,15,3,0,0,0,2,0,57,0,Buddy Hield
12,1,10,6,0,2,20,8,1,0,0,1,0,57,1,Buddy Hield
14,1,7,1,1,1,14,1,3,2,0,3,0,57,2,Buddy Hield
11,3,5,6,1,1,7,3,1,1,1,1,0,57,0,Zaccharie Risacher
8,1,5,3,0,3,7,4,1,0,0,2,0,57,1,Zaccharie Risacher
7,3,11,4,1,4,14,3,1,0,0,2,0,57,2,Zaccharie Risacher
9,1,4,3,0,3,7,1,1,0,0,2,0,57,0,Nikola Jovic
6,4,3,2,0,2,3,2,1,1,0,4,0,57,1,Nikola Jovic
3,2,4,0,2,0,8,5,0,0,0,0,0,57,2,Nikola Jovic
10,2,1,3,1,0,12,7,4,2,0,1,0,57,0,Jaylen Wells
3,2,7,1,0,1,10,1,2,1,0,0,0,57,1,Jaylen Wells
12,3,9,9,1,6,14,3,1,1,0,1,0,57,2,Jaylen Wells
25,6,3,10,5,2,17,8,1,1,7,1,0,58,0,Anthony Davis
23,8,6,8,6,3,23,19,2,0,4,0,1,58,1,Anthony Davis
18,8,4,12,7,1,28,14,1,0,1,1,1,58,2,Anthony Davis
14,3,6,7,1,4,26,16,1,0,0,2,1,58,0,Nikola Vucevic
18,3,4,9,2,1,19,9,1,1,0,3,0,58,1,Nikola Vucevic
13,3,8,8,1,3,19,9,1,0,2,1,0,58,2,Nikola Vucevic
13,2,10,8,0,3,19,5,3,1,1,3,0,58,0,Jamal Murray
20,2,2,9,1,1,20,1,11,2,0,4,1,58,1,Jamal Murray
19,1,7,8,0,2,16,13,5,2,0,1,1,58,2,Jamal Murray
14,1,9,8,1,3,21,1,3,0,0,3,0,58,0,Jordan Poole
18,3,6,4,2,3,19,1,3,1,1,1,0,58,1,Jordan Poole
10,4,8,6,4,0,17,0,2,0,0,3,0,58,2,Jordan Poole
2,2,2,1,0,1,4,1,2,0,0,0,0,58,0,Reed Sheppard
3,1,2,1,1,1,3,1,2,0,1,0,0,58,1,Reed Sheppard
4,1,2,0,0,0,1,2,0,1,0,1,0,58,2,Reed Sheppard
13,2,2,8,2,0,9,5,4,2,1,3,0,58,0,Jalen Suggs
7,3,4,3,1,1,14,3,2,3,0,4,0,58,1,Jalen Suggs
5,1,5,2,1,1,10,5,3,1,0,1,0,58,2,Jalen Suggs
10,2,9,5,2,3,8,2,3,0,0,6,0,58,0,Shaedon Sharpe
13,3,3,7,3,0,11,6,1,2,0,5,0,58,1,Shaedon Sharpe
10,2,8,3,0,1,11,1,4,2,0,1,0,58,2,Shaedon Sharpe
8,1,5,5,1,2,21,2,4,0,0,1,0,58,0,Malik Monk
7,3,2,3,3,2,12,3,4,1,1,1,0,58,1,Malik Monk
12,4,12,3,4,3,15,1,1,0,0,0,0,58,2,Malik Monk
18,3,7,6,0,3,11,6,3,2,0,1,0,58,0,Buddy Hield
5,1,8,2,1,2,21,3,0,0,2,1,0,58,1,Buddy Hield
12,2,8,8,1,4,20,2,4,1,0,2,0,58,2,Buddy Hield
5,3,9,4,2,3,16,2,3,0,0,4,0,58,0,Zaccharie Risacher
9,1,4,5,0,1,24,2,4,0,1,1,0,58,1,Zaccharie Risacher
10,4,2,4,0,1,14,2,1,0,1,1,0,58,2,Zaccharie Risacher
2,1,5,0,1,0,5,4,2,1,0,4,0,58,0,Nikola Jovic
6,2,3,0,1,0,4,7,1,3,1,3,0,58,1,Nikola Jovic
4,3,4,2,2,2,4,5,0,0,0,1,0,58,2,Nikola Jovic
11,1,4,2,1,2,5,7,0,0,0,2,0,58,0,Jaylen Wells
8,1,5,7,1,1,7,2,1,1,0,0,0,58,1,Jaylen Wells
7,1,4,5,1,0,9,7,1,0,0,2,0,58,2,Jaylen Wells
23,7,2,11,5,0,21,10,2,2,1,0,1,59,0,Anthony Davis
15,6,1,10,6,0,25,12,4,1,1,3,1,59,1,Anthony Davis
23,3,2,12,1,1,25,10,2,1,2,3,1,59,2,Anthony Davis
14,1,7,8,0,6,25,8,4,3,0,0,0,59,0,Nikola Vucevic
25,1,6,17,1,4,14,9,6,2,0,0,0,59,1,Nikola Vucevic
12,5,8,8,4,3,29,11,4,1,0,0,1,59,2,Nikola Vucevic
22,5,3,11,2,2,17,2,2,1,1,4,0,59,0,Jamal Murray
19,2,8,4,1,4,18,3,7,1,0,1,0,59,1,Jamal Murray
20,6,3,8,6,0,18,9,5,2,0,3,0,59,2,Jamal Murray
17,2,5,9,2,1,14,2,4,1,1,4,0,59,0,Jordan Poole
11,3,9,4,0,1,16,3,5,0,0,2,0,59,1,Jordan Poole
14,1,8,5,1,3,7,2,5,0,0,0,0,59,2,Jordan Poole
10,1,2,4,1,1,2,1,2,0,0,2,0,59,0,Reed Sheppard
4,1,3,1,0,0,4,1,0,2,0,0,0,59,1,Reed Sheppard
3,1,6,1,0,1,6,1,0,0,1,0,0,59,2,Reed Sheppard
8,1,3,3,0,1,16,3,1,1,0,1,0,59,0,Jalen Suggs
8,2,1,5,1,1,9,7,8,2,0,2,0,59,1,Jalen Suggs
10,4,8,5,0,3,8,5,1,0,0,3,0,59,2,Jalen Suggs
12,1,6,3,1,1,14,5,3,0,0,1,0,59,0,Shaedon Sharpe
14,4,6,7,4,2,16,3,1,1,0,4,0,59,1,Shaedon Sharpe
9,4,5,6,2,1,14,2,2,1,0,1,0,59,2,Shaedon Sharpe
18,4,13,10,2,6,20,4,4,2,0,0,0,59,0,Malik Monk
7,1,6,2,0,2,17,4,2,1,0,2,0,59,1,Malik Monk
12,2,3,6,2,0,16,3,4,0,0,1,0,59,2,Malik Monk
9,1,12,4,0,3,12,4,2,0,1,3,0,59,0,Buddy Hield
11,1,11,4,1,4,16,3,0,0,0,3,0,59,1,Buddy Hield
16,1,12,6,0,6,19,3,3,1,1,1,0,59,2,Buddy Hield
9,1,3,2,0,1,14,4,0,2,1,0,0,59,0,Zaccharie Risacher
13,2,3,5,1,0,11,4,2,2,0,1,0,59,1,Zaccharie Risacher
11,1,3,5,1,0,8,4,1,1,1,1,0,59,2,Zaccharie Risacher
9,1,4,2,1,2,12,5,0,0,0,1,0,59,0,Nikola Jovic
8,3,8,0,2,0,7,4,1,2,0,2,0,59,1,Nikola Jovic
2,1,2,0,0,0,10,4,0,0,0,1,0,59,2,Nikola Jovic
13,1,5,9,1,1,8,5,2,0,0,1,0,59,0,Jaylen Wells
7,1,3,3,1,0,11,3,2,0,0,3,0,59,1,Jaylen Wells
12,5,5,2,1,1,11,4,1,0,0,1,0,59,2,Jaylen Wells
13,10,2,3,5,0,19,9,4,2,1,2,0,60,0,Anthony Davis
19,9,2,7,9,0,17,13,1,1,1,2,1,60,1,Anthony Davis
15,2,2,6,2,0,24,8,3,1,4,1,0,60,2,Anthony Davis
21,1,4,8,0,2,21,12,4,1,1,1,1,60,0,Nikola Vucevic
17,2,5,10,1,2,25,14,4,0,0,2,1,60,1,Nikola Vucevic
22,2,5,10,1,2,22,7,5,0,0,3,0,60,2,Nikola Vucevic
20,6,2,5,4,1,19,8,7,2,1,5,0,60,0,Jamal Murray
16,1,7,5,1,2,15,3,5,0,0,2,0,60,1,Jamal Murray
16,2,15,8,1,6,8,2,6,1,1,2,0,60,2,Jamal Murray
13,1,5,3,0,0,12,2,6,0,0,1,0,60,0,Jordan Poole
18,3,6,7,2,3,12,1,4,0,0,1,0,60,1,Jordan Poole
12,3,8,2,0,2,13,1,2,0,0,1,0,60,2,Jordan Poole
6,1,1,2,0,0,1,1,2,0,0,0,0,60,0,Reed Sheppard
4,1,4,2,0,1,4,0,1,1,0,0,0,60,1,Reed Sheppard
5,1,3,0,0,0,5,2,1,0,1,0,0,60,2,Reed Sheppard
6,1,4,5,1,4,16,6,4,2,0,2,0,60,0,Jalen Suggs
10,1,3,6,1,2,11,4,2,1,0,1,0,60,1,Jalen Suggs
12,1,3,4,0,1,8,4,3,3,2,2,0,60,2,Jalen Suggs
18,2,4,6,2,3,13,3,4,0,0,4,0,60,0,Shaedon Sharpe
8,2,5,2,0,2,11,1,2,1,0,3,0,60,1,Shaedon Sharpe
15,1,7,6,1,4,14,3,2,2,1,2,0,60,2,Shaedon Sharpe
11,1,2,6,1,1,15,4,1,1,0,2,0,60,0,Malik Monk
19,1,1,3,0,1,13,1,1,1,0,2,0,60,1,Malik Monk
10,3,8,6,1,3,15,3,2,0,0,0,0,60,2,Malik Monk
8,1,10,5,1,4,20,3,1,1,0,2,0,60,0,Buddy Hield
15,2,13,4,1,4,14,3,6,1,0,1,0,60,1,Buddy Hield
12,2,11,8,1,3,15,2,1,0,0,1,0,60,2,Buddy Hield
15,1,4,7,0,0,14,3,1,1,0,1,0,60,0,Zaccharie Risacher
8,1,4,7,0,1,13,3,0,0,1,2,0,60,1,Zaccharie Risacher
13,5,4,6,3,1,13,2,3,0,0,2,0,60,2,Zaccharie Risacher
1,1,1,0,0,0,13,3,1,1,0,4,0,60,0,Nikola Jovic
8,3,6,1,1,1,3,2,2,0,0,1,0,60,1,Nikola Jovic
5,2,4,1,1,1,13,2,0,2,0,0,0,60,2,Nikola Jovic
9,1,6,5,1,2,10,3,3,0,1,0,0,60,0,Jaylen Wells
9,2,6,5,1,2,10,2,1,0,0,0,0,60,1,Jaylen Wells
14,2,4,5,2,2,8,9,3,0,0,0,0,60,2,Jaylen Wells
16,6,3,5,4,0,17,10,1,1,4,0,1,61,0,Anthony Davis
16,10,2,8,9,1,28,11,1,1,2,3,1,61,1,Anthony Davis
20,6,1,10,4,0,21,19,2,0,4,0,1,61,2,Anthony Davis
12,5,11,8,2,7,24,16,2,3,1,2,1,61,0,Nikola Vucevic
15,2,7,8,1,3,23,11,4,1,0,0,1,61,1,Nikola Vucevic
15,2,2,8,1,1,26,8,1,1,0,2,0,61,2,Nikola Vucevic
17,2,4,11,2,4,15,4,5,0,0,2,0,61,0,Jamal Murray
13,2,9,4,1,3,17,2,4,1,0,3,0,61,1,Jamal Murray
20,6,1,10,5,1,27,2,7,2,0,2,0,61,2,Jamal Murray
8,2,8,3,2,3,20,1,4,0,0,2,0,61,0,Jordan Poole
11,3,7,8,2,5,13,0,4,0,1,0,0,61,1,Jordan Poole
15,5,5,9,3,2,9,4,2,0,0,0,0,61,2,Jordan Poole
11,1,1,2,0,0,6,1,5,0,0,2,0,61,0,Reed Sheppard
5,1,3,1,0,1,5,0,0,1,0,0,0,61,1,Reed Sheppard
4,1,3,0,0,0,5,3,0,1,0,1,0,61,2,Reed Sheppard
7,1,2,4,0,1,16,1,1,0,1,5,0,61,0,Jalen Suggs
10,4,3,7,1,1,10,2,2,2,1,0,0,61,1,Jalen Suggs
7,2,6,5,0,2,16,1,3,3,0,1,0,61,2,Jalen Suggs
13,2,7,2,1,2,16,6,3,0,0,2,0,61,0,Shaedon Sharpe
16,2,10,7,1,5,12,2,3,0,0,1,0,61,1,Shaedon Sharpe
14,3,4,4,2,0,16,4,3,3,0,0,0,61,2,Shaedon Sharpe
5,1,4,2,1,2,12,3,3,0,0,1,0,61,0,Malik Monk
11,1,3,8,1,0,15,2,2,0,1,0,0,61,1,Malik Monk
13,6,4,5,3,2,16,2,1,0,2,0,0,61,2,Malik Monk
12,1,9,5,0,3,11,4,5,1,0,1,0,61,0,Buddy Hield
11,1,9,3,0,3,16,5,2,1,2,5,0,61,1,Buddy Hield
6,1,9,2,0,2,19,2,1,2,0,5,0,61,2,Buddy Hield
8,5,3,3,2,0,15,4,1,1,0,2,0,61,0,Zaccharie Risacher
9,1,9,3,0,3,11,6,1,1,1,3,0,61,1,Zaccharie Risacher
7,3,2,2,1,0,15,0,1,2,0,1,0,61,2,Zaccharie Risacher
3,2,3,0,1,0,9,5,1,0,0,1,0,61,0,Nikola Jovic
7,1,3,2,1,1,2,1,1,1,0,0,0,61,1,Nikola Jovic
4,6,3,2,5,1,4,3,0,2,1,2,0,61,2,Nikola Jovic
11,1,4,3,0,1,14,3,3,1,0,1,0,61,0,Jaylen Wells
7,2,4,1,1,0,17,1,3,1,0,2,0,61,1,Jaylen Wells
10,2,3,3,2,0,12,8,0,3,0,0,0,61,2,Jaylen Wells
19,5,2,9,4,0,24,4,2,1,2,2,0,62,0,Anthony Davis
18,11,5,5,9,3,29,11,7,1,1,3,1,62,1,Anthony Davis
21,4,6,10,4,0,23,14,2,3,2,0,1,62,2,Anthony Davis
17,3,5,10,2,2,15,10,2,0,1,0,1,62,0,Nikola Vucevic
15,3,6,9,3,3,25,18,3,0,0,1,1,62,1,Nikola Vucevic
20,2,9,10,2,3,18,13,2,1,0,1,1,62,2,Nikola Vucevic
13,5,11,6,5,2,29,3,3,3,0,2,0,62,0,Jamal Murray
26,1,3,14,1,1,22,4,2,2,0,3,0,62,1,Jamal Murray
19,2,14,9,2,5,23,3,6,2,0,1,0,62,2,Jamal Murray
9,4,8,2,3,2,21,2,5,0,0,2,0,62,0,Jordan Poole
16,4,7,8,4,3,20,1,4,1,0,1,0,62,1,Jordan Poole
12,1,7,3,1,1,17,0,4,0,1,1,0,62,2,Jordan Poole
5,1,5,1,0,1,2,3,1,1,1,0,0,62,0,Reed Sheppard
5,1,2,0,1,0,3,3,1,1,0,2,0,62,1,Reed Sheppard
6,1,1,3,0,1,4,1,0,2,0,0,0,62,2,Reed Sheppard
10,1,5,5,1,1,8,4,2,5,1,2,0,62,0,Jalen Suggs
5,2,2,1,0,0,16,2,7,2,1,2,0,62,1,Jalen Suggs
6,1,3,3,0,0,10,6,1,1,1,2,0,62,2,Jalen Suggs
18,2,5,6,1,2,10,4,4,0,1,2,0,62,0,Shaedon Sharpe
14,1,8,4,0,2,9,3,3,1,0,2,0,62,1,Shaedon Sharpe
22,2,7,6,1,6,7,4,5,2,0,1,0,62,2,Shaedon Sharpe
15,1,4,1,1,1,19,1,2,0,1,2,0,62,0,Malik Monk
8,2,5,2,2,2,15,1,2,1,1,0,0,62,1,Malik Monk
12,3,1,6,2,1,15,2,3,2,1,1,0,62,2,Malik Monk
14,3,11,7,1,4,14,3,3,1,0,0,0,62,0,Buddy Hield
15,1,7,8,0,6,13,5,1,1,0,3,0,62,1,Buddy Hield
17,1,9,8,0,3,21,2,5,0,0,2,0,62,2,Buddy Hield
9,2,7,2,1,2,9,2,0,0,0,3,0,62,0,Zaccharie Risacher
11,2,3,5,0,1,17,2,0,0,0,2,0,62,1,Zaccharie Risacher
10,1,5,7,0,2,14,5,0,2,0,1,0,62,2,Zaccharie Risacher
4,1,2,2,0,1,8,4,1,1,0,2,0,62,0,Nikola Jovic
8,3,10,4,1,4,5,5,0,1,0,3,0,62,1,Nikola Jovic
5,3,4,3,2,3,7,5,0,1,0,1,0,62,2,Nikola Jovic
6,2,4,2,1,2,4,5,0,2,0,0,0,62,0,Jaylen Wells
6,1,4,4,1,3,12,3,1,1,0,0,0,62,1,Jaylen Wells
13,1,5,3,1,2,7,2,8,0,0,1,0,62,2,Jaylen Wells
15,8,6,7,6,3,21,15,3,1,3,1,1,63,0,Anthony Davis
21,9,4,9,8,0,21,15,1,1,2,2,1,63,1,Anthony Davis
27,8,1,13,5,0,29,12,2,2,1,0,1,63,2,Anthony Davis
16,3,3,11,2,1,19,19,3,0,3,3,1,63,0,Nikola Vucevic
14,1,3,6,1,2,27,3,2,1,0,2,0,63,1,Nikola Vucevic
