FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
9,2,4,3,1,1,8,5,1,0,1,0,0,127,0,Jordan Clarkson
13,1,8,2,1,2,13,3,5,2,0,1,0,127,1,Jordan Clarkson
13,2,5,4,1,1,9,2,1,0,0,0,0,127,2,Jordan Clarkson
21,2,11,7,0,2,14,2,2,1,0,0,0,127,0,Gary Trent Jr.
11,2,7,7,0,4,19,3,0,1,1,1,0,127,1,Gary Trent Jr.
12,4,12,6,1,6,13,3,0,1,1,0,0,127,2,Gary Trent Jr.
31,13,5,14,7,0,36,8,9,2,2,1,0,128,0,Luka Doncic
22,10,11,9,8,2,37,11,13,2,1,6,1,128,1,Luka Doncic
16,8,10,11,6,2,40,9,7,1,1,4,0,128,2,Luka Doncic
16,4,1,12,2,1,15,4,3,0,3,2,0,128,0,Scottie Barnes
12,5,2,5,5,0,16,5,7,2,1,3,0,128,1,Scottie Barnes
15,8,3,7,6,0,19,4,3,0,0,1,0,128,2,Scottie Barnes
10,2,6,7,1,0,17,5,1,0,0,0,0,128,0,Michael Porter Jr.
15,1,3,8,0,2,14,5,1,0,0,2,0,128,1,Michael Porter Jr.
17,1,7,10,0,2,12,7,0,0,1,1,0,128,2,Michael Porter Jr.
7,1,2,1,0,0,10,5,0,0,0,5,0,128,0,Tari Eason
7,4,5,4,2,1,4,6,0,0,0,4,0,128,1,Tari Eason
8,1,2,0,0,0,5,6,0,0,2,5,0,128,2,Tari Eason
9,1,3,4,0,0,10,6,1,0,1,3,0,128,0,Naz Reid
13,1,2,9,1,1,8,4,2,0,2,0,0,128,1,Naz Reid
3,1,1,2,0,0,15,6,2,1,0,1,0,128,2,Naz Reid
11,1,3,4,1,0,14,5,3,1,0,0,0,128,0,Herbert Jones
7,3,1,1,2,0,14,3,4,1,1,3,0,128,1,Herbert Jones
13,2,4,4,1,1,10,4,4,2,0,1,0,128,2,Herbert Jones
8,2,5,5,1,0,12,2,1,1,0,2,0,128,0,Jordan Clarkson
14,3,8,4,0,1,13,4,0,2,0,0,0,128,1,Jordan Clarkson
15,2,5,6,0,3,9,2,2,0,1,4,0,128,2,Jordan Clarkson
11,1,5,3,0,3,18,3,1,2,0,0,0,128,0,Gary Trent Jr.
19,1,8,9,0,5,18,4,1,0,0,2,0,128,1,Gary Trent Jr.
9,1,8,3,0,3,15,4,2,2,1,1,0,128,2,Gary Trent Jr.
28,8,9,13,7,3,37,12,14,5,0,6,1,129,0,Luka Doncic
24,7,9,9,6,1,34,12,12,0,0,3,1,129,1,Luka Doncic
30,4,8,9,4,2,46,6,8,1,0,10,0,129,2,Luka Doncic
13,1,4,8,1,0,22,8,6,2,2,4,0,129,0,Scottie Barnes
14,5,1,9,3,0,14,5,7,1,0,5,0,129,1,Scottie Barnes
12,3,3,9,2,0,25,10,5,0,0,4,1,129,2,Scottie Barnes
16,1,9,9,1,1,7,7,1,1,0,1,0,129,0,Michael Porter Jr.
12,3,10,6,1,3,10,6,3,0,0,0,0,129,1,Michael Porter Jr.
20,1,4,11,1,0,11,10,2,0,5,0,1,129,2,Michael Porter Jr.
6,1,5,1,0,1,9,7,1,1,0,1,0,129,0,Tari Eason
9,3,2,3,1,0,6,5,1,2,0,3,0,129,1,Tari Eason
7,2,4,3,1,1,8,7,0,1,1,3,0,129,2,Tari Eason
9,1,3,2,0,0,8,6,0,1,2,2,0,129,0,Naz Reid
6,1,2,0,1,0,5,6,1,0,3,3,0,129,1,Naz Reid
5,1,3,1,1,0,4,1,0,1,2,1,0,129,2,Naz Reid
14,4,4,5,4,1,6,9,2,4,1,2,0,129,0,Herbert Jones
5,1,6,3,1,3,13,4,3,1,0,1,0,129,1,Herbert Jones
5,1,1,3,0,1,9,11,2,4,2,1,0,129,2,Herbert Jones
6,1,7,5,1,3,16,4,3,0,0,1,0,129,0,Jordan Clarkson
14,1,5,8,0,1,19,3,6,0,0,1,0,129,1,Jordan Clarkson
11,1,3,3,1,0,8,3,3,1,0,1,0,129,2,Jordan Clarkson
12,2,13,6,0,4,22,2,0,1,0,1,0,129,0,Gary Trent Jr.
11,4,5,5,1,2,18,1,1,3,0,0,0,129,1,Gary Trent Jr.
10,2,9,3,0,1,17,3,0,0,0,1,0,129,2,Gary Trent Jr.
24,8,12,14,4,2,37,8,6,0,0,3,0,130,0,Luka Doncic
20,13,7,13,9,2,38,10,8,2,1,1,1,130,1,Luka Doncic
25,12,12,14,11,5,36,12,6,1,1,6,1,130,2,Luka Doncic
13,2,2,4,2,1,15,2,3,1,0,4,0,130,0,Scottie Barnes
19,3,2,8,3,0,19,12,12,2,3,2,1,130,1,Scottie Barnes
12,5,1,9,4,0,14,8,5,3,3,4,0,130,2,Scottie Barnes
21,4,7,10,0,3,15,4,1,0,1,1,0,130,0,Michael Porter Jr.
14,2,5,9,0,3,11,4,0,0,0,2,0,130,1,Michael Porter Jr.
14,1,4,8,0,2,17,5,0,0,0,1,0,130,2,Michael Porter Jr.
9,1,1,3,0,0,7,7,1,1,0,3,0,130,0,Tari Eason
2,3,2,1,0,0,8,3,1,2,0,1,0,130,1,Tari Eason
4,1,3,4,0,1,7,5,0,2,2,3,0,130,2,Tari Eason
8,4,2,5,2,1,11,4,2,1,2,0,0,130,0,Naz Reid
5,1,5,4,1,0,19,6,0,4,1,0,0,130,1,Naz Reid
10,3,3,5,3,1,11,3,2,0,1,1,0,130,2,Naz Reid
6,2,2,3,2,0,9,3,3,2,2,1,0,130,0,Herbert Jones
10,2,1,6,2,0,11,4,1,3,1,1,0,130,1,Herbert Jones
14,2,4,5,2,4,14,7,3,3,2,1,0,130,2,Herbert Jones
8,4,5,3,3,2,15,4,1,0,1,0,0,130,0,Jordan Clarkson
11,1,1,2,0,1,10,1,1,0,0,1,0,130,1,Jordan Clarkson
20,1,6,9,0,1,14,2,3,1,1,3,0,130,2,Jordan Clarkson
17,1,5,2,0,2,13,4,0,0,0,1,0,130,0,Gary Trent Jr.
15,2,7,8,1,0,17,3,0,0,0,1,0,130,1,Gary Trent Jr.
9,2,5,4,1,3,19,1,1,5,0,1,0,130,2,Gary Trent Jr.
25,6,2,9,4,1,27,7,6,1,1,5,0,131,0,Luka Doncic
16,10,12,7,7,4,38,10,9,4,0,5,1,131,1,Luka Doncic
22,6,14,10,4,4,31,9,12,1,1,5,1,131,2,Luka Doncic
13,4,3,4,1,0,17,13,6,0,0,4,1,131,0,Scottie Barnes
17,1,1,11,1,0,21,3,5,1,1,0,0,131,1,Scottie Barnes
16,4,3,9,3,0,16,7,8,1,2,0,0,131,2,Scottie Barnes
16,5,8,5,2,3,19,10,1,1,0,2,1,131,0,Michael Porter Jr.
16,2,4,6,0,0,10,5,2,1,1,2,0,131,1,Michael Porter Jr.
14,1,1,8,0,0,14,3,5,1,1,1,0,131,2,Michael Porter Jr.
8,1,5,2,0,1,8,13,1,0,0,1,0,131,0,Tari Eason
6,2,6,3,1,1,2,6,1,2,0,3,0,131,1,Tari Eason
10,2,2,2,1,2,11,4,1,0,0,2,0,131,2,Tari Eason
13,4,2,5,2,1,3,4,3,0,1,0,0,131,0,Naz Reid
6,2,1,1,1,0,5,6,0,2,2,2,0,131,1,Naz Reid
10,1,1,3,1,1,9,7,0,2,2,0,0,131,2,Naz Reid
6,1,2,3,1,1,15,5,4,1,0,3,0,131,0,Herbert Jones
14,1,2,6,1,1,13,4,0,1,1,2,0,131,1,Herbert Jones
11,1,2,7,1,0,10,3,2,2,0,0,0,131,2,Herbert Jones
5,3,5,2,1,2,16,1,4,0,0,3,0,131,0,Jordan Clarkson
14,4,2,6,3,1,15,4,2,0,0,2,0,131,1,Jordan Clarkson
23,2,5,11,2,2,9,2,1,0,0,1,0,131,2,Jordan Clarkson
11,1,11,7,1,4,21,2,4,1,0,1,0,131,0,Gary Trent Jr.
13,2,7,4,0,1,21,6,0,2,0,1,0,131,1,Gary Trent Jr.
15,2,8,3,1,1,20,2,4,1,0,0,0,131,2,Gary Trent Jr.
19,9,7,13,5,1,40,9,10,1,0,1,1,132,0,Luka Doncic
19,11,10,8,8,2,31,5,14,1,0,2,1,132,1,Luka Doncic
30,4,14,16,4,2,36,9,6,1,0,2,0,132,2,Luka Doncic
12,3,2,8,3,0,17,4,3,0,0,2,0,132,0,Scottie Barnes
24,2,1,13,2,0,14,4,6,1,3,1,0,132,1,Scottie Barnes
12,3,1,8,2,0,18,5,2,1,2,3,0,132,2,Scottie Barnes
10,1,8,6,0,4,14,3,3,1,1,1,0,132,0,Michael Porter Jr.
14,2,7,6,0,2,18,6,1,0,0,1,0,132,1,Michael Porter Jr.
17,4,7,5,0,2,11,5,0,1,1,0,0,132,2,Michael Porter Jr.
12,1,4,4,0,2,9,4,0,0,1,2,0,132,0,Tari Eason
6,1,9,3,0,3,10,5,3,0,1,3,0,132,1,Tari Eason
9,1,4,4,0,0,10,6,1,0,0,5,0,132,2,Tari Eason
4,1,2,2,1,2,5,3,0,1,2,1,0,132,0,Naz Reid
8,2,2,5,0,0,9,4,0,0,1,0,0,132,1,Naz Reid
6,1,7,4,0,2,5,6,0,0,1,0,0,132,2,Naz Reid
8,2,7,4,1,1,14,7,5,1,0,1,0,132,0,Herbert Jones
12,1,2,7,1,1,20,4,4,1,0,2,0,132,1,Herbert Jones
11,3,4,8,3,1,15,8,1,3,2,3,0,132,2,Herbert Jones
11,3,3,6,0,1,18,3,5,1,0,2,0,132,0,Jordan Clarkson
13,1,2,4,0,0,11,2,2,1,0,0,0,132,1,Jordan Clarkson
13,1,4,2,1,2,16,0,1,0,0,1,0,132,2,Jordan Clarkson
10,2,5,2,1,2,13,3,1,2,1,0,0,132,0,Gary Trent Jr.
11,1,13,3,0,3,17,1,1,1,0,1,0,132,1,Gary Trent Jr.
15,1,11,7,0,3,19,4,2,2,0,1,0,132,2,Gary Trent Jr.
19,12,5,10,10,3,31,6,8,2,0,2,0,133,0,Luka Doncic
17,10,12,11,9,4,32,9,6,2,0,5,0,133,1,Luka Doncic
18,6,3,6,5,2,35,17,6,3,0,4,1,133,2,Luka Doncic
15,2,5,8,1,2,22,8,6,3,2,4,0,133,0,Scottie Barnes
15,5,5,9,2,0,25,6,8,2,1,0,0,133,1,Scottie Barnes
15,2,1,9,2,0,17,5,8,0,1,1,0,133,2,Scottie Barnes
17,2,9,9,1,2,12,5,0,1,1,1,0,133,0,Michael Porter Jr.
18,3,7,12,0,4,11,6,1,0,0,2,0,133,1,Michael Porter Jr.
10,1,6,1,1,1,11,4,1,0,0,1,0,133,2,Michael Porter Jr.
5,1,6,1,0,1,8,7,0,0,1,1,0,133,0,Tari Eason
5,3,3,0,0,0,11,5,0,1,1,2,0,133,1,Tari Eason
11,4,1,4,2,0,9,4,0,1,0,2,0,133,2,Tari Eason
7,2,3,3,0,1,12,5,1,0,0,1,0,133,0,Naz Reid
7,1,3,3,1,0,11,5,3,0,2,2,0,133,1,Naz Reid
5,7,4,4,6,2,10,9,4,0,2,1,0,133,2,Naz Reid
8,3,4,1,2,1,13,5,1,1,3,2,0,133,0,Herbert Jones
12,1,7,6,1,1,8,8,3,2,2,1,0,133,1,Herbert Jones
10,1,1,5,1,0,11,7,3,1,1,0,0,133,2,Herbert Jones
17,3,8,8,1,1,10,8,2,0,0,2,0,133,0,Jordan Clarkson
8,1,9,5,0,4,10,2,1,2,0,2,0,133,1,Jordan Clarkson
8,1,6,1,1,0,14,2,2,0,0,2,0,133,2,Jordan Clarkson
10,3,8,2,2,2,16,4,4,1,0,2,0,133,0,Gary Trent Jr.
13,2,9,7,1,4,22,2,0,2,0,2,0,133,1,Gary Trent Jr.
12,1,6,4,0,2,16,2,0,1,0,2,0,133,2,Gary Trent Jr.
23,6,13,17,4,2,23,12,5,0,2,3,1,134,0,Luka Doncic
24,5,11,10,4,3,26,7,9,1,1,3,0,134,1,Luka Doncic
17,8,5,10,5,2,32,9,10,1,1,6,1,134,2,Luka Doncic
15,2,3,6,1,1,14,9,11,2,1,2,1,134,0,Scottie Barnes
16,1,2,7,1,0,16,11,4,2,1,1,1,134,1,Scottie Barnes
9,6,1,5,6,0,15,6,5,0,0,1,0,134,2,Scottie Barnes
16,1,5,8,0,1,17,6,1,0,0,2,0,134,0,Michael Porter Jr.
15,2,5,4,0,2,21,3,3,1,1,1,0,134,1,Michael Porter Jr.
16,1,4,9,0,2,21,6,0,0,0,3,0,134,2,Michael Porter Jr.
7,1,2,2,0,2,12,8,1,1,1,0,0,134,0,Tari Eason
10,2,4,4,0,3,4,3,0,0,1,1,0,134,1,Tari Eason
5,2,3,2,0,0,4,4,1,1,2,1,0,134,2,Tari Eason
6,2,2,2,2,1,12,4,1,1,0,0,0,134,0,Naz Reid
7,3,1,5,1,0,10,3,1,0,1,0,0,134,1,Naz Reid
8,4,4,3,1,1,7,6,1,2,2,1,0,134,2,Naz Reid
6,1,5,3,1,1,15,9,3,2,0,0,0,134,0,Herbert Jones
7,1,2,2,1,1,16,5,0,4,1,3,0,134,1,Herbert Jones
10,4,3,7,3,1,13,4,3,1,1,0,0,134,2,Herbert Jones
11,3,7,6,1,1,20,0,3,0,0,2,0,134,0,Jordan Clarkson
15,2,4,4,1,0,15,3,1,3,0,2,0,134,1,Jordan Clarkson
19,3,3,6,1,0,13,1,4,0,0,1,0,134,2,Jordan Clarkson
8,1,9,4,0,4,14,3,0,2,0,0,0,134,0,Gary Trent Jr.
9,1,7,6,0,4,15,2,5,1,0,0,0,134,1,Gary Trent Jr.
13,1,9,6,1,3,12,4,2,0,1,1,0,134,2,Gary Trent Jr.
24,8,11,9,7,4,41,11,9,1,0,4,1,135,0,Luka Doncic
26,10,4,17,7,0,33,6,9,3,1,4,0,135,1,Luka Doncic
31,11,6,15,6,1,37,7,5,2,1,3,0,135,2,Luka Doncic
7,5,3,3,5,0,28,9,9,2,2,0,0,135,0,Scottie Barnes
10,4,4,4,2,0,16,11,8,2,0,3,1,135,1,Scottie Barnes
20,5,2,15,2,0,12,10,5,1,1,3,1,135,2,Scottie Barnes
8,1,6,3,0,2,15,5,0,0,0,2,0,135,0,Michael Porter Jr.
15,1,10,7,1,1,19,8,4,0,1,2,0,135,1,Michael Porter Jr.
14,1,4,5,0,2,10,3,2,0,0,0,0,135,2,Michael Porter Jr.
5,1,1,1,0,0,9,13,0,0,2,0,0,135,0,Tari Eason
6,2,4,3,0,1,4,9,2,0,2,3,0,135,1,Tari Eason
12,1,3,2,0,0,5,8,0,1,1,2,0,135,2,Tari Eason
6,1,1,2,1,0,9,5,2,0,2,0,0,135,0,Naz Reid
4,4,6,2,2,2,11,2,0,0,0,1,0,135,1,Naz Reid
9,1,1,4,1,0,7,3,0,1,0,1,0,135,2,Naz Reid
14,2,2,10,0,0,13,10,2,0,1,3,1,135,0,Herbert Jones
9,2,3,4,1,0,17,8,3,3,0,2,0,135,1,Herbert Jones
12,1,4,4,1,1,13,1,1,4,3,2,0,135,2,Herbert Jones
8,2,6,3,1,1,15,4,0,0,0,1,0,135,0,Jordan Clarkson
15,2,6,7,1,2,6,3,1,1,0,1,0,135,1,Jordan Clarkson
9,3,3,6,3,2,10,2,3,2,0,2,0,135,2,Jordan Clarkson
14,1,5,5,0,1,19,5,6,0,0,0,0,135,0,Gary Trent Jr.
9,1,8,5,1,2,10,6,2,0,0,1,0,135,1,Gary Trent Jr.
13,1,11,5,0,5,19,7,3,1,0,0,0,135,2,Gary Trent Jr.
17,14,15,8,9,3,40,9,7,1,0,5,0,136,0,Luka Doncic
16,4,6,8,4,2,35,14,9,0,1,1,1,136,1,Luka Doncic
24,13,11,9,9,3,39,13,14,4,0,2,1,136,2,Luka Doncic
19,2,1,8,2,0,16,6,3,0,2,1,0,136,0,Scottie Barnes
14,3,4,7,3,0,20,4,6,2,1,1,0,136,1,Scottie Barnes
18,2,1,9,1,0,24,6,4,2,1,4,0,136,2,Scottie Barnes
7,3,9,1,0,1,10,7,1,0,2,4,0,136,0,Michael Porter Jr.
7,1,9,3,1,3,14,8,1,0,0,2,0,136,1,Michael Porter Jr.
9,3,9,3,0,2,12,6,4,0,0,0,0,136,2,Michael Porter Jr.
9,2,3,2,1,1,3,5,0,1,0,3,0,136,0,Tari Eason
11,1,4,7,0,1,4,6,0,3,2,2,0,136,1,Tari Eason
5,5,3,1,2,0,7,2,1,0,0,1,0,136,2,Tari Eason
7,3,3,2,2,0,10,5,2,0,2,2,0,136,0,Naz Reid
7,1,2,4,1,0,15,5,0,0,1,2,0,136,1,Naz Reid
9,1,3,5,1,1,5,3,0,1,0,0,0,136,2,Naz Reid
4,5,2,1,5,1,15,4,0,3,0,1,0,136,0,Herbert Jones
15,5,6,4,3,2,17,9,3,2,2,2,0,136,1,Herbert Jones
6,3,3,2,3,1,11,6,4,3,1,1,0,136,2,Herbert Jones
16,1,6,6,0,1,16,6,2,0,0,3,0,136,0,Jordan Clarkson
12,1,4,7,0,2,7,1,1,0,0,2,0,136,1,Jordan Clarkson
9,2,7,3,0,3,5,3,4,0,0,2,0,136,2,Jordan Clarkson
12,1,8,10,0,5,21,3,1,0,0,0,0,136,0,Gary Trent Jr.
15,2,7,11,0,1,19,3,0,1,0,1,0,136,1,Gary Trent Jr.
10,2,11,6,0,4,20,3,2,0,0,0,0,136,2,Gary Trent Jr.
23,7,10,7,5,3,35,8,10,1,2,2,1,137,0,Luka Doncic
16,14,15,8,11,3,44,10,8,1,1,3,1,137,1,Luka Doncic
18,10,11,9,5,4,29,10,10,1,2,3,1,137,2,Luka Doncic
22,4,1,13,2,0,17,14,6,0,0,5,1,137,0,Scottie Barnes
10,7,1,3,6,1,16,5,2,0,1,4,0,137,1,Scottie Barnes
15,2,2,6,2,0,27,9,5,1,2,3,0,137,2,Scottie Barnes
14,1,3,7,1,2,19,7,1,2,0,0,0,137,0,Michael Porter Jr.
10,1,6,4,1,2,16,1,1,0,0,1,0,137,1,Michael Porter Jr.
10,2,10,3,0,3,9,6,2,0,0,0,0,137,2,Michael Porter Jr.
6,2,1,3,0,0,7,5,0,2,1,4,0,137,0,Tari Eason
6,1,1,1,0,0,9,4,1,1,1,3,0,137,1,Tari Eason
3,1,5,1,0,1,9,8,0,0,0,2,0,137,2,Tari Eason
4,4,3,1,2,1,4,2,1,1,2,0,0,137,0,Naz Reid
5,6,3,2,2,1,11,8,0,1,3,0,0,137,1,Naz Reid
5,3,1,2,1,0,7,7,1,0,0,0,0,137,2,Naz Reid
9,1,1,5,1,1,11,6,1,1,0,2,0,137,0,Herbert Jones
6,2,5,3,0,3,20,7,0,0,2,1,0,137,1,Herbert Jones
6,3,6,2,2,2,14,10,3,2,0,2,1,137,2,Herbert Jones
13,1,3,8,0,0,11,2,0,1,0,1,0,137,0,Jordan Clarkson
11,3,6,5,0,2,17,3,2,0,0,3,0,137,1,Jordan Clarkson
12,3,3,2,1,2,11,4,1,0,0,2,0,137,2,Jordan Clarkson
13,2,9,5,1,2,15,1,1,2,2,0,0,137,0,Gary Trent Jr.
11,1,9,5,0,3,13,4,5,5,0,0,0,137,1,Gary Trent Jr.
12,2,6,6,1,2,16,7,5,2,0,0,0,137,2,Gary Trent Jr.
21,5,10,9,3,3,24,7,8,1,2,1,0,138,0,Luka Doncic
22,6,8,9,5,3,30,9,9,1,0,2,0,138,1,Luka Doncic
16,8,8,5,5,2,43,11,12,2,0,7,1,138,2,Luka Doncic
13,5,1,2,3,0,19,5,5,2,1,1,0,138,0,Scottie Barnes
18,2,3,12,2,1,20,12,3,1,2,3,1,138,1,Scottie Barnes
13,8,3,6,6,1,18,7,3,5,0,3,0,138,2,Scottie Barnes
9,1,7,5,1,2,18,4,3,0,1,1,0,138,0,Michael Porter Jr.
9,3,7,4,1,2,14,8,2,0,1,2,0,138,1,Michael Porter Jr.
11,3,7,4,0,3,15,9,1,0,0,1,0,138,2,Michael Porter Jr.
8,1,4,3,1,2,3,4,1,0,1,2,0,138,0,Tari Eason
7,1,4,4,0,3,10,2,2,2,2,1,0,138,1,Tari Eason
7,1,2,3,1,0,4,7,0,0,0,1,0,138,2,Tari Eason
6,2,1,4,1,0,6,1,0,1,3,1,0,138,0,Naz Reid
7,3,4,3,2,1,9,4,1,0,3,1,0,138,1,Naz Reid
5,2,4,1,2,1,8,4,1,1,1,0,0,138,2,Naz Reid
7,1,6,2,1,2,15,8,2,2,2,2,0,138,0,Herbert Jones
8,2,3,5,1,1,11,5,1,3,0,0,0,138,1,Herbert Jones
8,2,4,4,0,4,7,6,1,4,1,0,0,138,2,Herbert Jones
14,3,5,5,2,0,14,0,1,1,0,0,0,138,0,Jordan Clarkson
16,1,2,5,0,0,14,4,1,1,1,1,0,138,1,Jordan Clarkson
11,2,5,5,0,0,19,1,1,0,0,2,0,138,2,Jordan Clarkson
8,4,7,3,1,2,14,1,1,4,0,1,0,138,0,Gary Trent Jr.
13,1,10,2,1,2,14,2,2,1,0,0,0,138,1,Gary Trent Jr.
10,3,6,5,3,2,10,3,1,1,0,1,0,138,2,Gary Trent Jr.
22,13,13,11,6,4,39,12,8,0,0,7,1,139,0,Luka Doncic
18,6,9,10,4,3,38,12,11,0,0,4,1,139,1,Luka Doncic
28,9,8,17,5,3,39,13,13,6,0,0,1,139,2,Luka Doncic
15,4,2,9,3,1,21,9,5,2,2,1,0,139,0,Scottie Barnes
18,4,4,8,2,0,18,6,5,0,0,1,0,139,1,Scottie Barnes
13,4,4,9,2,2,19,8,7,0,1,3,0,139,2,Scottie Barnes
13,1,8,7,0,4,6,6,5,1,0,0,0,139,0,Michael Porter Jr.
10,3,7,6,0,1,12,8,1,0,0,0,0,139,1,Michael Porter Jr.
18,1,6,6,0,3,10,4,0,0,0,0,0,139,2,Michael Porter Jr.
8,1,3,3,0,1,3,5,0,0,1,0,0,139,0,Tari Eason
8,1,2,1,0,0,7,11,0,0,1,0,0,139,1,Tari Eason
8,1,4,2,1,1,12,6,1,1,0,3,0,139,2,Tari Eason
5,4,1,2,2,0,7,5,1,1,1,0,0,139,0,Naz Reid
8,2,4,5,2,0,8,5,1,1,1,1,0,139,1,Naz Reid
5,1,2,3,0,0,7,2,0,0,2,0,0,139,2,Naz Reid
12,3,7,6,1,4,9,7,4,3,1,2,0,139,0,Herbert Jones
8,4,4,5,2,1,8,6,3,2,3,1,0,139,1,Herbert Jones
10,1,6,5,1,1,19,3,0,2,0,1,0,139,2,Herbert Jones
14,2,4,6,0,1,11,1,4,0,0,1,0,139,0,Jordan Clarkson
17,2,4,5,0,1,15,2,0,0,0,2,0,139,1,Jordan Clarkson
14,4,7,8,0,3,17,3,3,0,0,3,0,139,2,Jordan Clarkson
20,2,4,11,0,0,14,2,1,0,0,2,0,139,0,Gary Trent Jr.
15,1,10,7,0,3,20,4,2,2,0,1,0,139,1,Gary Trent Jr.
9,1,12,4,0,3,22,6,1,2,0,1,0,139,2,Gary Trent Jr.
25,5,10,13,5,6,40,7,9,2,0,1,0,140,0,Luka Doncic
21,12,3,7,10,1,42,9,11,0,0,2,1,140,1,Luka Doncic
14,11,9,8,9,2,27,13,14,3,0,5,1,140,2,Luka Doncic
19,2,2,9,1,1,22,7,4,1,3,1,0,140,0,Scottie Barnes
10,4,1,8,3,0,22,8,5,0,1,3,0,140,1,Scottie Barnes
14,5,5,10,3,1,20,10,5,0,2,2,1,140,2,Scottie Barnes
14,4,5,5,1,0,17,7,2,0,1,0,0,140,0,Michael Porter Jr.
21,2,7,4,0,3,18,9,2,1,0,0,0,140,1,Michael Porter Jr.
6,1,9,4,1,4,15,1,0,0,0,1,0,140,2,Michael Porter Jr.
5,1,2,1,1,1,8,7,0,0,0,2,0,140,0,Tari Eason
6,1,3,1,0,1,5,8,1,1,1,1,0,140,1,Tari Eason
8,2,4,6,2,1,6,6,0,3,0,2,0,140,2,Tari Eason
9,2,3,6,1,1,7,6,0,1,3,1,0,140,0,Naz Reid
9,2,1,4,2,0,9,5,1,1,2,1,0,140,1,Naz Reid
5,2,3,1,0,1,10,7,1,3,4,1,0,140,2,Naz Reid
8,1,5,3,1,3,11,8,1,1,1,1,0,140,0,Herbert Jones
7,2,5,5,2,3,11,3,3,0,1,0,0,140,1,Herbert Jones
5,3,4,5,3,0,12,6,2,2,1,2,0,140,2,Herbert Jones
12,2,3,7,1,1,14,1,1,1,0,4,0,140,0,Jordan Clarkson
13,1,7,5,1,3,13,2,3,0,0,1,0,140,1,Jordan Clarkson
17,3,3,8,1,1,14,1,2,1,0,1,0,140,2,Jordan Clarkson
18,2,9,5,0,5,15,1,3,0,0,0,0,140,0,Gary Trent Jr.
11,5,11,4,2,4,13,2,1,1,1,0,0,140,1,Gary Trent Jr.
9,1,9,4,0,4,18,5,1,1,0,1,0,140,2,Gary Trent Jr.
25,11,13,16,5,3,36,14,12,1,2,6,1,141,0,Luka Doncic
27,12,12,13,7,4,32,8,7,2,0,2,0,141,1,Luka Doncic
18,16,13,11,12,3,40,10,3,1,0,2,1,141,2,Luka Doncic
11,4,3,5,1,1,20,7,3,1,1,0,0,141,0,Scottie Barnes
15,5,2,10,5,0,21,7,5,2,0,2,0,141,1,Scottie Barnes
15,5,1,8,4,0,17,7,5,1,0,3,0,141,2,Scottie Barnes
14,4,7,6,2,2,12,4,1,0,0,2,0,141,0,Michael Porter Jr.
11,1,7,7,0,2,11,5,2,0,0,1,0,141,1,Michael Porter Jr.
8,2,5,3,1,1,9,1,2,0,0,2,0,141,2,Michael Porter Jr.
10,1,2,5,1,1,3,5,3,0,1,3,0,141,0,Tari Eason
8,2,6,4,1,1,6,3,0,0,0,1,0,141,1,Tari Eason
7,2,3,4,0,2,8,3,0,1,1,4,0,141,2,Tari Eason
3,1,4,2,0,0,14,1,1,2,2,2,0,141,0,Naz Reid
12,2,1,5,1,0,8,4,0,0,1,1,0,141,1,Naz Reid
8,2,3,4,1,1,8,2,0,1,4,1,0,141,2,Naz Reid
8,1,3,5,0,1,16,7,0,2,0,1,0,141,0,Herbert Jones
12,1,3,4,1,2,17,6,4,0,0,2,0,141,1,Herbert Jones
9,1,4,4,1,3,16,5,4,5,1,2,0,141,2,Herbert Jones
13,4,4,4,2,0,11,3,3,0,0,1,0,141,0,Jordan Clarkson
10,3,3,4,1,0,13,3,4,1,0,2,0,141,1,Jordan Clarkson
11,1,4,4,0,0,11,2,4,0,0,0,0,141,2,Jordan Clarkson
17,3,12,7,1,5,19,5,4,2,0,0,0,141,0,Gary Trent Jr.
11,2,6,4,1,0,20,3,3,0,1,1,0,141,1,Gary Trent Jr.
9,1,8,4,0,4,11,2,2,1,0,2,0,141,2,Gary Trent Jr.
23,8,9,10,4,5,30,9,9,0,1,5,0,142,0,Luka Doncic
30,10,7,20,9,1,35,14,11,0,1,3,1,142,1,Luka Doncic
23,9,5,11,5,1,48,11,11,1,0,3,1,142,2,Luka Doncic
15,6,1,7,5,0,13,7,6,2,0,2,0,142,0,Scottie Barnes
17,7,1,13,5,0,15,9,11,2,1,2,1,142,1,Scottie Barnes
11,1,1,5,1,0,25,9,2,0,4,0,0,142,2,Scottie Barnes
12,2,2,3,1,0,19,3,6,1,2,0,0,142,0,Michael Porter Jr.
6,5,2,1,2,1,11,5,3,0,0,0,0,142,1,Michael Porter Jr.
9,1,5,4,0,1,15,5,5,0,1,0,0,142,2,Michael Porter Jr.
6,1,3,2,0,1,5,9,0,2,4,3,0,142,0,Tari Eason
12,2,2,4,0,0,4,4,2,1,1,1,0,142,1,Tari Eason
5,2,2,2,1,0,7,7,0,1,2,1,0,142,2,Tari Eason
5,1,4,2,1,0,10,4,0,2,3,2,0,142,0,Naz Reid
6,1,5,4,1,0,11,2,1,3,0,1,0,142,1,Naz Reid
6,2,2,6,1,0,14,8,2,0,0,1,0,142,2,Naz Reid
11,1,3,5,0,1,8,12,1,1,2,0,0,142,0,Herbert Jones
