minutes,fga,fg3a,fta,fgm,fg3m,ftm,reb,oreb,dreb,ast,stl,blk,tov,pts,game_num,game_type,matchup_type,player_id
36.21269392458044,14.0,4,12.0,12,3,11,7.0,1,6.0,8.0,0.0,0.0,10.0,38,201,average,easy,Kevin Durant
22.071952932654668,11.0,3,3.0,5,1,3,3.0,0,3.0,1.0,0.0,0.0,1.0,14,202,average,normal,Kevin Durant
32.12309362794911,10.0,4,8.0,7,2,8,5.0,1,4.0,1.0,1.0,0.0,1.0,24,203,hot,normal,Kevin Durant
41.596395023736136,16.0,3,15.78178275694106,9,1,14,15.802469135802468,8,7.802469135802468,6.0,0.0,0.0,0.0,33,204,average,normal,Kevin Durant
41.39593439974806,21.0,5,12.0,10,4,11,15.802469135802468,3,12.802469135802468,8.0,0.0,0.0,4.0,35,205,average,easy,Kevin Durant
36.929900566566396,17.0,6,8.0,9,4,8,15.802469135802468,3,12.802469135802468,16.18443804034582,1.0,1.0,5.0,30,206,passive,normal,Kevin Durant
38.389271801070755,13.0,5,2.0,11,5,2,12.0,1,11.0,3.0,1.0,3.0,7.0,29,207,hot,normal,Kevin Durant
34.06994961350859,20.0,5,4.0,13,3,3,11.0,3,8.0,7.0,0.0,0.0,0.0,32,208,average,normal,Kevin Durant
33.33514566887602,18.0,4,4.0,12,0,3,3.0,0,3.0,3.0,0.0,1.0,8.0,27,209,hot,normal,Kevin Durant
33.67106514291127,14.0,4,2.0,5,4,2,9.0,1,8.0,7.0,0.0,6.0,7.0,16,210,average,normal,Kevin Durant
33.645141982638336,17.0,7,0.0,9,3,0,4.0,1,3.0,5.0,0.0,0.0,4.0,21,211,average,normal,Kevin Durant
33.81502066412009,24.0,10,4.0,15,4,4,2.0,1,1.0,11.0,1.0,1.0,1.0,38,212,average,normal,Kevin Durant
31.37146926914523,20.0,7,4.0,8,4,4,5.0,1,4.0,1.0,0.0,2.0,0.0,24,213,average,normal,Kevin Durant
36.5339096240312,25.0,8,2.0,13,5,2,5.0,2,3.0,6.0,4.948453608247423,0.0,3.0,33,214,average,normal,Kevin Durant
39.3882446969013,31.268094962362476,6,10.0,14,2,9,8.0,3,5.0,4.0,1.0,0.0,1.0,39,215,average,easy,Kevin Durant
20.450076806610756,13.0,3,10.0,7,3,10,1.0,0,1.0,1.0,0.0,0.0,3.0,27,216,average,normal,Kevin Durant
37.57218536828986,22.0,7,4.0,12,1,4,11.0,1,10.0,6.0,2.0,2.0,3.0,29,217,average,tough,Kevin Durant
29.43031481984128,20.0,4,6.0,14,1,6,4.0,1,3.0,3.0,1.0,3.0,1.0,35,218,average,normal,Kevin Durant
34.296532867988276,12.0,5,4.0,6,4,4,5.0,1,4.0,2.0,0.0,1.0,3.0,20,219,passive,normal,Kevin Durant
42.64511404422961,4.0,2,2.0,2,1,2,2.0,0,2.0,12.0,3.0,4.0,10.0,7,220,passive,tough,Kevin Durant
37.99069135907468,15.0,4,0.0,11,2,0,6.0,1,5.0,2.0,1.0,0.0,4.0,24,221,average,easy,Kevin Durant
25.731489762711657,5.0,2,4.0,4,1,4,2.0,1,1.0,2.0,1.0,1.0,4.0,13,222,average,normal,Kevin Durant
33.07389201826909,15.0,1,0.0,5,0,0,6.0,1,5.0,4.0,0.0,3.0,3.0,10,223,passive,normal,Kevin Durant
39.06197206635324,20.0,7,15.78178275694106,8,3,14,2.0,0,2.0,0.0,1.0,4.0,3.0,33,224,average,normal,Kevin Durant
36.20884030431809,13.0,5,0.0,7,2,0,1.0,0,1.0,16.18443804034582,1.0,1.0,4.0,16,225,average,normal,Kevin Durant
38.74500831453275,18.0,5,4.0,8,1,3,8.0,2,6.0,0.0,0.0,1.0,2.0,20,226,average,tough,Kevin Durant
38.528182230526,19.0,3,12.0,12,3,11,6.0,2,4.0,9.0,3.0,1.0,1.0,38,227,average,easy,Kevin Durant
38.22754455629775,16.0,7,15.78178275694106,13,3,11,2.0,0,2.0,4.0,0.0,1.0,4.0,40,228,average,easy,Kevin Durant
32.1237416776099,12.0,5,2.0,5,1,2,3.0,1,2.0,5.0,1.0,0.0,1.0,13,229,average,tough,Kevin Durant
35.22026216045361,11.0,3,5.0,5,1,5,6.0,1,5.0,9.0,4.0,0.0,2.0,16,230,average,tough,Kevin Durant
35.96921721868112,14.0,6,4.0,7,2,2,5.0,3,2.0,9.0,3.0,1.0,1.0,18,231,average,tough,Kevin Durant
33.30998437262074,14.0,6,2.0,9,4,2,10.0,2,8.0,9.0,1.0,2.0,0.0,24,232,average,normal,Kevin Durant
38.513222356180215,28.0,4,0.0,16,2,0,5.0,1,4.0,3.0,1.0,2.0,11.0,34,233,average,normal,Kevin Durant
20.079344733696587,10.0,4,4.0,4,0,4,4.0,2,2.0,3.0,1.0,2.0,2.0,12,234,average,tough,Kevin Durant
33.87047139780698,15.0,6,15.78178275694106,7,1,10,10.0,0,10.0,12.0,0.0,0.0,1.0,25,235,average,normal,Kevin Durant
33.27958372367061,16.0,7,8.0,9,2,7,4.0,0,4.0,2.0,0.0,0.0,1.0,27,236,average,normal,Kevin Durant
35.55495063800749,31.268094962362476,9,1.0,22,2,1,6.0,1,5.0,7.0,2.0,0.0,2.0,47,237,hot,easy,Kevin Durant
34.09323161187519,15.0,3,12.0,10,1,8,8.0,1,7.0,16.0,0.0,2.0,6.0,29,238,average,normal,Kevin Durant
32.102343648956236,14.0,5,8.0,9,1,7,10.0,2,8.0,1.0,3.0,2.0,5.0,26,239,passive,normal,Kevin Durant
38.15964954643926,16.0,6,2.0,4,3,2,4.0,1,3.0,13.0,4.948453608247423,2.0,4.0,13,240,passive,tough,Kevin Durant
28.626036551373165,14.0,4,2.0,9,2,2,6.0,1,5.0,7.0,3.0,1.0,5.0,22,241,hot,normal,Kevin Durant
32.05952998189308,12.0,5,14.0,6,3,13,11.0,3,8.0,6.0,3.0,1.0,4.0,28,242,passive,normal,Kevin Durant
36.53898017173712,13.0,5,1.0,5,1,1,3.0,1,2.0,3.0,1.0,0.0,1.0,12,243,cold,normal,Kevin Durant
21.075667162648614,7.0,3,2.0,4,1,2,6.0,0,6.0,3.0,0.0,0.0,8.0,11,244,average,easy,Kevin Durant
37.89886680502409,9.0,3,8.0,1,1,8,7.0,0,7.0,4.0,1.0,1.0,3.0,11,245,cold,normal,Kevin Durant
39.30812407782801,22.0,9,15.78178275694106,12,5,11,15.802469135802468,6,9.802469135802468,0.0,2.0,3.0,2.0,40,246,hot,normal,Kevin Durant
33.26653445467515,18.0,6,0.0,10,3,0,8.0,0,8.0,11.0,0.0,0.0,3.0,23,247,passive,normal,Kevin Durant
19.22895695828753,20.0,5,4.0,10,3,4,0.0,0,0.0,3.0,0.0,0.0,4.0,27,248,hot,normal,Kevin Durant
33.13377573196663,25.0,5,8.0,15,3,6,2.0,1,1.0,1.0,4.948453608247423,0.0,2.0,39,249,hot,tough,Kevin Durant
33.716410694565916,16.0,1,6.0,6,0,6,8.0,1,7.0,4.0,1.0,1.0,0.0,18,250,passive,tough,Kevin Durant
42.91716396700466,15.0,6,15.78178275694106,6,2,15,3.0,0,3.0,2.0,0.0,0.0,6.0,29,251,average,normal,Kevin Durant
37.33199481515634,8.0,3,8.0,4,0,8,6.0,1,5.0,5.0,0.0,1.0,3.0,16,252,cold,normal,Kevin Durant
39.40008892890846,21.0,9,4.0,10,3,4,5.0,1,4.0,3.0,1.0,2.0,4.0,27,253,cold,normal,Kevin Durant
33.330329270682,14.0,5,4.0,10,4,4,8.0,0,8.0,3.0,0.0,1.0,4.0,28,254,average,normal,Kevin Durant
31.70587347099812,16.0,3,2.0,9,1,2,3.0,0,3.0,4.0,4.948453608247423,6.0,3.0,21,255,average,normal,Kevin Durant
36.35879849276211,17.0,0,4.0,11,0,2,4.0,1,3.0,4.0,1.0,1.0,7.0,24,256,hot,normal,Kevin Durant
31.500462648064044,17.0,2,0.0,8,2,0,6.0,1,5.0,2.0,0.0,1.0,3.0,18,257,average,tough,Kevin Durant
43.423456734661386,25.0,11,8.0,10,5,7,2.0,1,1.0,10.0,1.0,1.0,12.0,32,258,average,easy,Kevin Durant
20.19537044917867,15.0,4,0.0,10,3,0,2.0,1,1.0,2.0,0.0,0.0,2.0,23,259,hot,normal,Kevin Durant
38.62744915185957,29.0,3,15.78178275694106,14,1,14,7.0,0,7.0,4.0,1.0,2.0,6.0,43,260,average,normal,Kevin Durant
37.81509459914744,31.268094962362476,1,1.0,20,1,1,12.0,2,10.0,4.0,2.0,1.0,0.0,42,261,average,normal,Kevin Durant
38.66633269888882,8.0,3,13.0,4,2,13,6.0,1,5.0,3.0,0.0,1.0,1.0,23,262,average,normal,Kevin Durant
36.76053108432919,15.0,6,8.0,9,3,8,12.0,1,11.0,6.0,0.0,1.0,1.0,29,263,average,normal,Kevin Durant
36.079490993749815,23.0,7,12.0,20,4,12,4.0,0,4.0,4.0,0.0,1.0,5.0,56,264,average,normal,Kevin Durant
33.98338412805859,12.0,4,6.0,6,1,6,2.0,0,2.0,1.0,3.0,2.0,2.0,19,265,cold,normal,Kevin Durant
31.13024902217576,13.0,5,4.0,8,1,4,5.0,1,4.0,1.0,0.0,1.0,3.0,21,266,average,normal,Kevin Durant
25.88705219812758,6.0,3,7.0,2,2,7,1.0,0,1.0,2.0,0.0,0.0,3.0,13,267,average,normal,Kevin Durant
34.4216696181535,14.0,0,6.0,7,0,3,13.0,4,9.0,2.0,2.0,1.0,1.0,17,268,passive,normal,Kevin Durant
41.94770240982249,15.0,6,8.0,8,5,5,5.0,1,4.0,1.0,0.0,1.0,1.0,26,269,average,normal,Kevin Durant
21.246699628588495,10.0,0,0.0,5,0,0,11.0,2,9.0,1.0,0.0,1.0,0.0,10,270,passive,normal,Kevin Durant
37.57849185705601,22.0,8,8.0,14,1,7,3.0,0,3.0,6.0,2.0,6.869604725124944,1.0,36,271,average,normal,Kevin Durant
38.11145682887846,13.0,5,14.0,5,2,11,4.0,1,3.0,3.0,0.0,1.0,6.0,23,272,average,normal,Kevin Durant
37.92020766510687,15.0,2,2.0,6,0,2,14.0,0,14.0,4.0,1.0,1.0,1.0,14,273,average,tough,Kevin Durant
38.976221266277896,20.0,3,2.0,13,1,2,2.0,0,2.0,7.0,0.0,1.0,1.0,29,274,hot,normal,Kevin Durant
30.370989324509157,13.0,5,4.0,7,0,4,4.0,0,4.0,2.0,3.0,2.0,1.0,18,275,average,normal,Kevin Durant
33.5327736728028,8.0,3,6.0,6,2,4,10.0,4,6.0,16.18443804034582,1.0,0.0,5.0,18,276,average,normal,Kevin Durant
34.620520031301965,12.0,3,6.0,6,1,5,10.0,1,9.0,5.0,0.0,5.0,1.0,18,277,passive,normal,Kevin Durant
34.61239390203985,16.0,7,9.0,10,6,9,6.0,2,4.0,0.0,1.0,0.0,4.0,35,278,hot,normal,Kevin Durant
38.70340614391785,16.0,3,10.0,10,3,9,0.0,0,0.0,5.0,0.0,1.0,1.0,32,279,hot,normal,Kevin Durant
34.613243596059505,17.0,5,0.0,6,3,0,14.0,2,12.0,3.0,2.0,4.0,1.0,15,280,average,tough,Kevin Durant
40.52438273639287,16.0,2,0.0,6,1,0,8.0,1,7.0,16.0,2.0,1.0,3.0,13,281,average,tough,Kevin Durant
33.78424858682247,22.0,1,7.0,8,0,6,1.0,0,1.0,1.0,1.0,1.0,2.0,22,282,average,normal,Kevin Durant
34.67870203448739,19.0,4,13.0,10,2,13,6.0,0,6.0,0.0,1.0,6.869604725124944,0.0,35,283,average,normal,Kevin Durant
35.593100654206864,31.268094962362476,12,15.78178275694106,16,5,12,13.0,0,13.0,1.0,0.0,0.0,3.0,49,284,hot,normal,Kevin Durant
34.03745894450734,17.0,5,6.0,7,1,4,3.0,0,3.0,2.0,1.0,3.0,6.0,19,285,average,normal,Kevin Durant
36.04006978407218,6.0,3,0.0,1,0,0,14.0,4,10.0,1.0,4.0,0.0,4.0,2,286,cold,normal,Kevin Durant
31.326264897162883,23.0,4,15.78178275694106,13,1,13,13.0,2,11.0,2.0,2.0,1.0,12.083916083916085,40,287,hot,normal,Kevin Durant
33.30110221205873,17.0,7,0.0,8,3,0,3.0,1,2.0,16.18443804034582,1.0,0.0,2.0,19,288,average,normal,Kevin Durant
25.676604614436766,8.0,3,2.0,4,1,1,2.0,1,1.0,11.0,0.0,1.0,2.0,10,289,passive,tough,Kevin Durant
18.562990094499174,5.0,0,1.0,4,0,1,2.0,1,1.0,4.0,1.0,0.0,4.0,9,290,average,normal,Kevin Durant
31.491105041195716,12.0,2,4.0,6,0,3,3.0,1,2.0,2.0,0.0,0.0,1.0,15,291,passive,tough,Kevin Durant
38.172263799764046,14.0,5,4.0,9,0,4,5.0,1,4.0,11.0,4.948453608247423,2.0,4.0,22,292,average,normal,Kevin Durant
39.300187400712204,22.0,3,1.0,13,1,1,3.0,1,2.0,1.0,0.0,0.0,3.0,28,293,average,normal,Kevin Durant
37.2707866324655,31.0,6,8.0,20,2,8,7.0,0,7.0,16.18443804034582,0.0,0.0,10.0,50,294,hot,normal,Kevin Durant
34.250711058937625,19.0,4,8.0,7,2,7,5.0,1,4.0,10.0,1.0,3.0,4.0,23,295,average,easy,Kevin Durant
37.452073188034106,29.0,3,4.0,12,1,3,8.0,1,7.0,6.0,2.0,0.0,3.0,28,296,passive,normal,Kevin Durant
37.831570117120414,23.0,6,12.0,10,2,12,6.0,1,5.0,1.0,1.0,0.0,2.0,34,297,average,normal,Kevin Durant
39.77548314665803,18.0,0,12.0,10,0,8,15.802469135802468,2,13.802469135802468,6.0,2.0,3.0,4.0,28,298,passive,normal,Kevin Durant
23.700407666632977,9.0,1,0.0,4,1,0,2.0,0,2.0,8.0,1.0,1.0,4.0,9,299,average,normal,Kevin Durant
34.02427794914726,13.0,5,8.0,6,2,7,9.0,2,7.0,10.0,1.0,0.0,2.0,21,300,average,normal,Kevin Durant
39.14102562710717,18.0,8,2.0,13,1,1,6.0,1,5.0,2.0,1.0,3.0,4.0,28,301,average,tough,Kevin Durant
36.729414988524034,21.0,2,4.0,11,0,3,1.0,0,1.0,7.0,0.0,4.0,0.0,25,302,average,tough,Kevin Durant
34.12330566252678,13.0,4,6.0,6,2,5,5.0,0,5.0,6.0,2.0,2.0,5.0,19,303,passive,easy,Kevin Durant
31.399211367109366,21.0,4,6.0,13,2,6,10.0,0,10.0,1.0,0.0,1.0,2.0,34,304,average,easy,Kevin Durant
21.240466101585778,12.0,2,0.0,4,2,0,4.0,1,3.0,4.0,1.0,1.0,1.0,10,305,cold,normal,Kevin Durant
41.134339706403274,18.0,8,15.78178275694106,10,2,13,5.0,0,5.0,9.0,0.0,0.0,2.0,35,306,average,normal,Kevin Durant
41.11405893905915,24.0,7,8.0,14,3,8,2.0,0,2.0,2.0,0.0,1.0,5.0,39,307,average,normal,Kevin Durant
29.50551291457713,10.0,4,9.0,3,3,7,5.0,1,4.0,0.0,1.0,0.0,3.0,16,308,average,easy,Kevin Durant
30.184290505966885,18.0,8,0.0,15,6,0,5.0,1,4.0,16.18443804034582,0.0,0.0,4.0,36,309,passive,easy,Kevin Durant
30.79946156270955,17.0,2,4.0,6,1,3,9.0,1,8.0,15.0,2.0,0.0,6.0,16,310,average,normal,Kevin Durant
40.97919582649192,21.0,6,3.0,11,1,3,7.0,1,6.0,4.0,0.0,1.0,4.0,26,311,passive,tough,Kevin Durant
37.787761061585485,14.0,3,5.0,4,2,5,4.0,1,3.0,4.0,4.948453608247423,0.0,2.0,15,312,cold,tough,Kevin Durant
32.03120018404112,29.0,5,2.0,22,1,2,3.0,1,2.0,1.0,4.0,2.0,8.0,47,313,hot,easy,Kevin Durant
39.55066356749198,12.0,5,0.0,8,0,0,1.0,0,1.0,8.0,2.0,0.0,12.083916083916085,16,314,average,normal,Kevin Durant
33.051846304303226,23.0,2,3.0,8,1,3,5.0,1,4.0,2.0,0.0,1.0,8.0,20,315,cold,normal,Kevin Durant
32.23703374483865,13.0,5,8.0,8,1,6,1.0,0,1.0,2.0,0.0,0.0,3.0,23,316,passive,easy,Kevin Durant
36.21780629407979,18.0,4,4.0,10,2,4,1.0,0,1.0,7.0,1.0,1.0,3.0,26,317,cold,easy,Kevin Durant
38.3405447588125,16.0,3,8.0,5,2,6,7.0,1,6.0,13.0,0.0,1.0,7.0,18,318,average,normal,Kevin Durant
32.30438201872155,17.0,0,2.0,11,0,2,3.0,1,2.0,0.0,1.0,3.0,0.0,24,319,average,normal,Kevin Durant
39.46592883340189,26.0,8,4.0,15,4,2,10.0,2,8.0,8.0,3.0,0.0,2.0,36,320,average,normal,Kevin Durant
42.875396851905535,23.0,10,6.0,12,3,5,15.0,5,10.0,2.0,0.0,0.0,8.0,32,321,average,tough,Kevin Durant
36.59552858064899,29.0,4,4.0,18,1,3,10.0,1,9.0,1.0,4.948453608247423,2.0,4.0,40,322,hot,normal,Kevin Durant
41.41049715140791,18.0,7,8.0,11,3,8,0.0,0,0.0,1.0,1.0,1.0,1.0,33,323,average,normal,Kevin Durant
38.213700774455475,13.0,5,3.0,6,3,3,13.0,2,11.0,1.0,1.0,2.0,1.0,18,324,cold,normal,Kevin Durant
34.86177257885772,19.0,8,4.0,9,4,3,11.0,2,9.0,9.0,0.0,1.0,8.0,25,325,average,easy,Kevin Durant
39.28549856474207,29.0,1,8.0,14,1,8,2.0,0,2.0,12.0,0.0,3.0,6.0,37,326,average,tough,Kevin Durant
36.41337206749553,22.0,5,0.0,15,2,0,8.0,3,5.0,1.0,0.0,0.0,4.0,32,327,average,normal,Kevin Durant
33.28679279067729,24.0,6,0.0,11,2,0,4.0,0,4.0,8.0,3.0,0.0,1.0,24,328,passive,tough,Kevin Durant
40.516479181503215,20.0,8,0.0,12,3,0,15.802469135802468,3,12.802469135802468,7.0,4.948453608247423,1.0,3.0,27,329,hot,normal,Kevin Durant
33.83973973470826,10.0,4,0.0,3,3,0,14.0,3,11.0,3.0,2.0,0.0,3.0,9,330,cold,normal,Kevin Durant
27.471467068352876,24.0,3,4.0,15,2,3,15.802469135802468,2,13.802469135802468,4.0,0.0,0.0,4.0,35,331,hot,normal,Kevin Durant
39.9600323954995,26.0,5,6.0,15,3,6,1.0,0,1.0,1.0,0.0,3.0,1.0,39,332,hot,normal,Kevin Durant
31.562454423020494,5.0,2,2.0,4,0,2,10.0,2,8.0,4.0,1.0,2.0,3.0,10,333,average,tough,Kevin Durant
37.267967172558784,18.0,8,0.0,10,4,0,3.0,1,2.0,3.0,0.0,0.0,5.0,24,334,average,easy,Kevin Durant
20.186630527246624,8.0,3,8.0,5,3,4,6.0,2,4.0,1.0,4.948453608247423,0.0,3.0,17,335,average,normal,Kevin Durant
37.244231812408614,20.0,3,8.0,10,0,8,10.0,1,9.0,12.0,0.0,0.0,7.0,28,336,average,normal,Kevin Durant
34.219254566047574,11.0,5,8.0,6,3,7,3.0,1,2.0,9.0,1.0,1.0,3.0,22,337,average,normal,Kevin Durant
36.11652965024702,31.268094962362476,5,12.0,12,2,11,3.0,1,2.0,3.0,2.0,3.0,3.0,37,338,average,normal,Kevin Durant
42.0086686533056,31.268094962362476,11,4.0,22,3,2,15.802469135802468,3,12.802469135802468,2.0,1.0,0.0,5.0,49,339,hot,normal,Kevin Durant
43.64533367569957,11.0,5,0.0,8,2,0,0.0,0,0.0,6.0,2.0,4.0,12.083916083916085,18,340,hot,normal,Kevin Durant
32.30766481865448,19.0,7,6.0,6,3,6,5.0,1,4.0,11.0,2.0,0.0,6.0,21,341,passive,normal,Kevin Durant
38.639118415541716,11.0,1,4.0,7,1,4,6.0,1,5.0,4.0,1.0,0.0,1.0,19,342,average,normal,Kevin Durant
33.04131120024765,27.0,7,1.0,15,3,1,5.0,1,4.0,0.0,1.0,0.0,4.0,34,343,hot,normal,Kevin Durant
30.718673274991517,17.0,5,8.0,9,2,6,14.0,0,14.0,4.0,4.0,2.0,1.0,26,344,average,normal,Kevin Durant
35.78748427526689,21.0,3,4.0,16,1,4,3.0,0,3.0,12.0,1.0,3.0,6.0,37,345,average,normal,Kevin Durant
37.04222749799882,18.0,8,4.0,7,2,4,11.0,1,10.0,8.0,2.0,1.0,1.0,20,346,cold,normal,Kevin Durant
36.310749235770366,11.0,5,10.0,3,3,10,1.0,0,1.0,13.0,1.0,3.0,4.0,19,347,passive,tough,Kevin Durant
40.5281740209831,20.0,3,5.0,10,1,5,0.0,0,0.0,3.0,4.0,0.0,1.0,26,348,average,tough,Kevin Durant
33.02921166558806,31.268094962362476,2,8.0,22,1,7,0.0,0,0.0,2.0,1.0,0.0,3.0,52,349,hot,easy,Kevin Durant
41.906751702070586,26.0,4,4.0,13,0,4,15.802469135802468,1,14.802469135802468,6.0,0.0,0.0,9.0,30,350,average,easy,Kevin Durant
36.76210462833711,20.0,0,8.0,12,0,7,0.0,0,0.0,6.0,0.0,0.0,7.0,31,351,average,tough,Kevin Durant
36.58448116898809,23.0,6,10.0,7,3,9,1.0,0,1.0,10.0,2.0,2.0,6.0,26,352,average,normal,Kevin Durant
36.197094517876266,17.0,6,7.0,5,2,7,11.0,3,8.0,2.0,0.0,2.0,8.0,19,353,average,tough,Kevin Durant
37.08404865065224,16.0,5,4.0,9,4,4,15.0,2,13.0,5.0,0.0,4.0,6.0,26,354,average,normal,Kevin Durant
38.15512390002254,20.0,2,15.78178275694106,12,1,13,12.0,2,10.0,6.0,3.0,2.0,4.0,38,355,average,tough,Kevin Durant
31.39790953447707,19.0,3,8.0,9,1,6,6.0,1,5.0,6.0,1.0,0.0,3.0,25,356,cold,normal,Kevin Durant
40.339781097328185,15.0,5,15.78178275694106,7,3,15,8.0,0,8.0,9.0,1.0,1.0,4.0,32,357,cold,easy,Kevin Durant
41.21829654929968,15.0,1,8.0,8,0,7,8.0,1,7.0,12.0,0.0,1.0,4.0,23,358,average,normal,Kevin Durant
35.6145387336085,16.0,7,1.0,13,4,1,1.0,0,1.0,4.0,0.0,0.0,2.0,31,359,average,normal,Kevin Durant
21.20855914856892,7.0,1,12.0,5,0,12,2.0,0,2.0,3.0,2.0,0.0,3.0,22,360,average,easy,Kevin Durant
32.77218285083971,14.0,6,4.0,7,4,3,6.0,1,5.0,2.0,0.0,2.0,2.0,21,361,hot,normal,Kevin Durant
42.17069689207834,26.0,8,4.0,13,5,4,1.0,0,1.0,3.0,2.0,1.0,12.0,35,362,hot,normal,Kevin Durant
34.883594291760396,22.0,7,0.0,9,2,0,2.0,0,2.0,6.0,2.0,0.0,0.0,20,363,average,normal,Kevin Durant
39.55710565432029,28.0,6,4.0,15,4,4,8.0,2,6.0,4.0,0.0,1.0,4.0,38,364,average,normal,Kevin Durant
35.974968452920265,31.268094962362476,8,8.0,20,2,7,8.0,2,6.0,16.18443804034582,0.0,0.0,6.0,49,365,average,normal,Kevin Durant
19.066339944348158,7.0,3,0.0,4,0,0,2.0,0,2.0,2.0,0.0,0.0,2.0,8,366,average,normal,Kevin Durant
37.22650552901216,23.0,4,0.0,15,0,0,2.0,1,1.0,9.0,2.0,4.0,3.0,30,367,average,normal,Kevin Durant
37.97402523592271,25.0,2,15.78178275694106,14,1,11,5.0,2,3.0,14.0,2.0,1.0,4.0,40,368,passive,normal,Kevin Durant
33.159633755156925,20.0,7,15.78178275694106,10,5,13,3.0,0,3.0,7.0,1.0,0.0,1.0,38,369,hot,normal,Kevin Durant
36.15750119427734,17.0,7,2.0,13,2,1,5.0,2,3.0,8.0,0.0,0.0,7.0,29,370,average,normal,Kevin Durant
40.517788477542624,25.0,9,6.0,15,5,6,5.0,0,5.0,0.0,4.0,1.0,4.0,41,371,passive,tough,Kevin Durant
41.27128194715476,27.0,8,6.0,10,2,6,2.0,1,1.0,4.0,2.0,2.0,2.0,28,372,average,normal,Kevin Durant
36.410036564152826,18.0,3,15.78178275694106,4,2,15,12.0,0,12.0,10.0,1.0,1.0,4.0,25,373,average,normal,Kevin Durant
38.24649744696818,19.0,4,4.0,10,2,3,10.0,1,9.0,2.0,2.0,2.0,0.0,25,374,average,normal,Kevin Durant
36.18203860837175,22.0,1,8.0,16,0,8,3.0,1,2.0,6.0,0.0,4.0,3.0,40,375,average,normal,Kevin Durant
38.556344357685674,22.0,9,8.0,14,4,8,4.0,0,4.0,5.0,4.948453608247423,0.0,1.0,40,376,hot,easy,Kevin Durant
32.739407332382676,19.0,5,0.0,13,4,0,2.0,0,2.0,9.0,2.0,0.0,2.0,30,377,hot,normal,Kevin Durant
33.92939380674766,8.0,3,4.0,4,0,4,5.0,0,5.0,16.18443804034582,0.0,0.0,2.0,12,378,cold,normal,Kevin Durant
38.273123133424875,16.0,7,7.0,8,6,6,1.0,0,1.0,8.0,2.0,0.0,3.0,28,379,average,tough,Kevin Durant
24.05620369526934,7.0,1,4.0,4,0,3,8.0,1,7.0,1.0,0.0,0.0,3.0,11,380,hot,tough,Kevin Durant
33.300678658704044,16.0,7,0.0,8,5,0,1.0,0,1.0,8.0,2.0,3.0,2.0,21,381,hot,normal,Kevin Durant
33.38436773089131,18.0,8,6.0,15,4,6,2.0,0,2.0,4.0,1.0,0.0,8.0,40,382,hot,normal,Kevin Durant
35.04654655407258,13.0,3,0.0,4,0,0,8.0,2,6.0,3.0,4.0,0.0,5.0,8,383,average,normal,Kevin Durant
37.837488419809326,18.0,5,3.0,10,3,3,8.0,0,8.0,3.0,1.0,2.0,0.0,26,384,hot,tough,Kevin Durant
34.02742643496653,24.0,3,4.0,15,2,3,3.0,1,2.0,10.0,3.0,1.0,1.0,35,385,average,easy,Kevin Durant
35.83339114231652,20.0,2,12.0,11,0,12,15.802469135802468,3,12.802469135802468,3.0,1.0,0.0,5.0,34,386,average,normal,Kevin Durant
38.12631034217172,15.0,5,0.0,9,1,0,8.0,0,8.0,7.0,1.0,0.0,5.0,19,387,average,tough,Kevin Durant
34.22204509501267,10.0,2,7.0,3,1,7,7.0,1,6.0,8.0,0.0,1.0,2.0,14,388,passive,easy,Kevin Durant
35.21201641744711,14.0,6,12.0,5,2,10,7.0,0,7.0,4.0,2.0,0.0,3.0,22,389,passive,normal,Kevin Durant
34.823218229624956,22.0,3,4.0,13,2,3,7.0,2,5.0,0.0,1.0,4.0,5.0,31,390,hot,normal,Kevin Durant
37.72130239574886,6.0,3,2.0,3,1,1,11.0,2,9.0,1.0,0.0,0.0,7.0,8,391,cold,normal,Kevin Durant
38.01741521148342,9.0,2,11.0,3,2,11,8.0,0,8.0,10.0,1.0,2.0,2.0,19,392,passive,normal,Kevin Durant
32.372972173464305,26.0,5,8.0,13,2,6,0.0,0,0.0,5.0,2.0,2.0,2.0,34,393,average,tough,Kevin Durant
40.025183208828324,28.0,7,6.0,21,3,6,10.0,1,9.0,7.0,1.0,0.0,3.0,51,394,average,easy,Kevin Durant
33.81155943875924,15.0,0,8.0,8,0,8,10.0,1,9.0,3.0,4.948453608247423,1.0,2.0,24,395,cold,normal,Kevin Durant
35.22162210110445,14.0,5,10.0,8,2,9,8.0,0,8.0,2.0,0.0,6.0,2.0,27,396,cold,normal,Kevin Durant
40.02900905857452,11.0,5,12.0,5,1,11,14.0,1,13.0,16.18443804034582,2.0,3.0,8.0,22,397,cold,tough,Kevin Durant
34.25679181987872,28.0,3,10.0,14,0,10,11.0,2,9.0,16.0,1.0,0.0,11.0,38,398,hot,normal,Kevin Durant
33.72435730033977,30.0,3,8.0,19,0,7,8.0,0,8.0,15.0,0.0,0.0,0.0,45,399,hot,normal,Kevin Durant
38.22306241316128,15.0,3,15.78178275694106,9,2,13,6.0,1,5.0,2.0,1.0,0.0,4.0,33,400,hot,normal,Kevin Durant
37.0630970566492,21.0,1,8.0,15,1,7,8.0,1,7.0,1.0,0.0,0.0,3.0,38,401,hot,normal,Kevin Durant
35.47781854633408,13.0,5,0.0,9,1,0,14.0,3,11.0,5.0,0.0,0.0,1.0,19,402,cold,easy,Kevin Durant
